receiver,receiver_status,projectname,projectcode,projectmember,drop_dead_date,download_date_time,deploy_date_time,recover_date_time,bottom_depth,riser_length,instrument_depth,check_complete_time,sync_date_time,voltage_at_deploy,ar_confirm,data_downloaded,voltage_at_download,time_drift,comments,id_pk,receiver_fk,location_name,location_manager,location_description,deploy_lat,deploy_long,recover_lat,recover_long,station_name,intended_lat,intended_long,date_created,date_modified,battery_install_date,ar_battery_install_date,distance_to_mouth,source,transmit_profile,transmit_power_output,log_temperature_stats_period,log_temperature_sample_period,log_tilt_sample_period,log_noise_stats_period,log_noise_sample_period,log_depth_stats_period,log_depth_sample_period,project_fk,mooring_type,deployment_type,activation_datetime,valid_data_until_datetime
VR2W-112287,Active,Zeeschelde,zeeschelde,1,2019-11-13T00:00:00Z,2019-04-16T00:00:00Z,2018-08-13T00:00:00Z,2019-04-16T00:00:00Z,,,,,,,,VR2W_112287_20190416_1.csv,,,,3878,1209,Gontrode,,"Gontrode Heirweg 4 Melle, onder de brug",51.00588,3.77876,51.0059,3.7788,s-2,51.00588,3.77876,2018-08-17T08:05:06Z,2019-04-16T14:31:04Z,,,,,,,,,,,,,,5,,acoustic_telemetry,,
VR2W-112287,Active,Zeeschelde,zeeschelde,1,2019-11-13T00:00:00Z,,2019-04-16T00:00:00Z,,,,,,,,,,,,,4797,1209,Gontrode,,"Gontrode Heirweg 4 Melle, onder de brug",51.00588,3.77876,51.0059,3.7788,s-2,51.00588,3.77876,2019-04-16T14:31:21Z,2019-04-16T14:31:21Z,,,,,,,,,,,,,,5,,acoustic_telemetry,,
VR2W-115435,Active,Zeeschelde,zeeschelde,1,2019-04-26T00:00:00Z,,2019-04-16T00:00:00Z,,,,,,,,,,,,,4798,1076,Durme Hamveer,,"Rechterpeiler, rechterzijde & stroomafzijde Mirabrug",51.10507,4.14106,,,du-Hamveer,51.10507,4.14106,2019-04-16T14:32:11Z,2019-04-16T14:32:11Z,2016-03-24T00:00:00Z,,,,,,,,,,,,,5,,acoustic_telemetry,,
VR2W-113528,Active,Zeeschelde,zeeschelde,1,2019-11-13T00:00:00Z,,2019-04-16T00:00:00Z,,,,,,,,,,,,,4801,1039,Kruibeke,,"Kruibeeksesteenweg 24, Kruibeke; Nabij Xella, op militair domein
Sleutelshof 17, Burcht, LO",51.19069,4.32954,51.1907,4.3295,s-9,51.19069,4.32954,2019-04-16T14:34:43Z,2019-04-16T14:34:43Z,,,,,,,,,,,,,,5,,acoustic_telemetry,,
VR2W-115441,Active,Zeeschelde,zeeschelde,1,2019-11-13T00:00:00Z,2019-04-16T00:00:00Z,2018-08-13T00:00:00Z,2019-04-16T00:00:00Z,,,,,,,,VR2W_115441_20190416_1.csv,,,,3884,1239,Temse,,"Wilfordkaai 5, Temse; aan laatste trapje aan kademuur, LO. afhankelijk van getij",51.12267069,4.21890556,51.1229,4.2184,s-6,51.12267069,4.21890556,2018-08-17T08:06:21Z,2019-04-16T14:35:32Z,,,,,,,,,,,,,,5,,acoustic_telemetry,,
VR2W-115441,Active,Zeeschelde,zeeschelde,1,2019-11-13T00:00:00Z,,2019-04-16T00:00:00Z,,,,,,,,,,,,,4802,1239,Temse,,"Wilfordkaai 5, Temse; aan laatste trapje aan kademuur, LO. afhankelijk van getij",51.12267069,4.21890556,51.1229,4.2184,s-6,51.12267069,4.21890556,2019-04-16T14:35:32Z,2019-04-16T14:35:32Z,,,,,,,,,,,,,,5,,acoustic_telemetry,,
VR2W-115442,Active,Zeeschelde,zeeschelde,1,2019-11-13T00:00:00Z,,2019-04-16T00:00:00Z,,,,,,,,,,,,,4803,1235,Bornem,,"Buitenland 58-60, Bornem; RO onder de brug (aanlegsteiger)",51.11414,4.24123,51.1141,4.2412,s-7,51.11414,4.24123,2019-04-16T14:36:22Z,2019-04-16T14:36:22Z,,,,,,,,,,,,,,5,,acoustic_telemetry,,
VR2W-115444,Active,Zeeschelde,zeeschelde,1,2019-11-13T00:00:00Z,2019-04-16T00:00:00Z,2018-08-13T00:00:00Z,2019-04-16T00:00:00Z,,,,,,,,VR2W_115444_20190416_1.csv,,,,3886,1217,Schelde Vlassenbroek,,"Linkeroever, aan helling overzet (niet de aanlegsteiger)
Baasrodeveerstraat, Vlassenbroek",51.03955,4.16605,51.0401,4.166,s-Vlassenbroek,51.03955,4.16605,2018-08-17T08:06:27Z,2019-04-16T14:37:12Z,2016-03-24T00:00:00Z,,,,,,,,,,,,,5,,acoustic_telemetry,,
VR2W-115444,Active,Zeeschelde,zeeschelde,1,2019-11-13T00:00:00Z,,2019-04-16T00:00:00Z,,,,,,,,,,,,,4804,1217,Schelde Vlassenbroek,,"Linkeroever, aan helling overzet (niet de aanlegsteiger)
Baasrodeveerstraat, Vlassenbroek",51.03955,4.16605,51.0401,4.166,s-Vlassenbroek,51.03955,4.16605,2019-04-16T14:37:12Z,2019-04-16T14:37:12Z,2016-03-24T00:00:00Z,,,,,,,,,,,,,5,,acoustic_telemetry,,
VR2W-122325,Active,Zeeschelde,zeeschelde,1,2019-11-13T00:00:00Z,,2019-04-16T00:00:00Z,,,,,,,,,,,,,4805,1038,Zele,,"Dijkstraat 186, Zele; vanaf stroomopwaarts 2de wilg (= vanaf de boot), LO",51.0434,4.04783,51.0434,4.0478,s-3,51.0434,4.04783,2019-04-16T14:38:02Z,2019-04-16T14:38:02Z,,,,,,,,,,,,,,5,,acoustic_telemetry,,
VR2W-122322,Active,Zeeschelde,zeeschelde,1,2019-11-13T00:00:00Z,,2019-04-16T00:00:00Z,,,,,,,,,,,,,4806,1043,Berlare,,"Berlare LO, Niet afh van getij; Nieuwdonk Berlare",51.02032,3.96965,51.0203,3.9696,s-2a,51.02032,3.96965,2019-04-16T14:40:07Z,2019-04-16T14:40:07Z,,,,,,,,,,,,,,5,,acoustic_telemetry,,
VR2W-122363,Active,Zeeschelde,zeeschelde,1,2019-11-13T00:00:00Z,,2019-04-16T00:00:00Z,,,,,,,,,,,,,4808,1086,Buggenhout,,"Buggenhout, Briel 28, RO aan boom SA van staketsel",51.03203,4.18166,51.0321,4.1817,s-4a,51.03203,4.18166,2019-04-16T14:41:45Z,2019-04-16T14:41:45Z,,,,,,,,,,,,,,5,,acoustic_telemetry,,
VR2W-122336,Active,Zeeschelde,zeeschelde,1,2019-11-13T00:00:00Z,,2019-04-16T00:00:00Z,,,,,,,,,,,,,4809,1070,Branst,,"Bovenstraat 152, Branst Nabij 'Zates', Niet afhankelijk van getij, RO",51.07363,4.19007,51.0736,4.1901,s-4c,51.07363,4.19007,2019-04-16T14:47:49Z,2019-04-16T14:47:49Z,,,,,,,,,,,,,,5,,acoustic_telemetry,,
VR2-1677,Available,SARTELZINGARO,SARTELZINGARO,0,,,2009-11-20T00:00:00Z,,,,,,,,,,,,,4741,1812,R 9,,,38.102533,12.7964,,,R 9,,,2019-02-26T08:36:10Z,2019-07-19T10:49:07Z,,,,,,,,,,,,,,654,,acoustic_telemetry,,
VR2W-122367,Active,Zeeschelde,zeeschelde,1,2019-11-13T00:00:00Z,,2019-04-16T00:00:00Z,,,,,,,,,,,,,4810,1110,Sint-Amands,,"Kaai 22,Sint-Amands, LO nabij 'De Veerman', niet afhankelijk van getij",51.05593,4.20024,51.0559,4.2002,s-4b,51.05593,4.20024,2019-04-16T14:48:41Z,2019-04-16T14:48:41Z,,,,,,,,,,,,,,5,,acoustic_telemetry,,
VR2W-127719,Active,Zeeschelde,zeeschelde,1,2019-11-13T00:00:00Z,,2019-04-16T00:00:00Z,,,,,,,,,,,,,4811,1203,Veer Bazel,8,"Kallebeek 1, Kruibeke, Veer Bazel, niet afhankelijk van getij, LO",51.14222,4.32646,51.1422,4.3265,s-8a,51.14222,4.32646,2019-04-16T14:49:31Z,2019-04-16T14:49:31Z,,,,,,,,,,,,,,5,,acoustic_telemetry,,
VR2W-127716,Active,Zeeschelde,zeeschelde,1,2019-11-13T00:00:00Z,,2019-04-16T00:00:00Z,,,,,,,,,,,,,4812,1151,Buoy near Palingplaat,,Buoy near Palingplaat,51.235423,4.396673,51.23542,4.39667,s-10a,51.235423,4.396673,2019-04-16T14:50:20Z,2019-04-16T14:50:20Z,,,,,,,,,,,,,,5,,acoustic_telemetry,,
VR2W-127738,Active,Zeeschelde,zeeschelde,1,2019-11-13T00:00:00Z,2019-04-16T00:00:00Z,2018-08-13T00:00:00Z,2019-04-16T00:00:00Z,,,,,,,,VR2W_127738_20190416_1.csv,,,,3896,1253,BURCHT,8,"Burcht, RO aan bord 'zinker olieleiding' ; petroleumkaai/benzineweg, jaagpad nemen aan Q8",51.19068,4.33602,51.1907,4.336,s-9a,51.19068,4.33602,2018-08-17T08:24:11Z,2019-04-16T14:51:09Z,,,,,,,,,,,,,,5,,acoustic_telemetry,,
VR2W-127738,Active,Zeeschelde,zeeschelde,1,2019-11-13T00:00:00Z,,2019-04-16T00:00:00Z,,,,,,,,,,,,,4813,1253,BURCHT,8,"Burcht, RO aan bord 'zinker olieleiding' ; petroleumkaai/benzineweg, jaagpad nemen aan Q8",51.19068,4.33602,51.1907,4.336,s-9a,51.19068,4.33602,2019-04-16T14:51:09Z,2019-04-16T14:51:09Z,,,,,,,,,,,,,,5,,acoustic_telemetry,,
VR2W-115430,Active,Zeeschelde,zeeschelde,1,2020-07-16T00:00:00Z,,2019-04-16T00:00:00Z,,,,,,,,,,,,,4800,1162,Hamme,,"Driegoten 66, Hamme, thv controlehuisje, aan houten constructie (paaltjes); LO",51.09258,4.17083,51.0926,4.1708,s-5,51.09258,4.17083,2019-04-16T14:33:55Z,2019-04-17T06:54:20Z,,,,,,,,,,,,,,5,,acoustic_telemetry,,
VR2W-112292,Active,Zeeschelde,zeeschelde,1,2020-07-16T00:00:00Z,,2019-04-16T00:00:00Z,,,,,,,,,,,,,4796,1220,Schelde Dendermonde,,"Rechteroever, aan ponton
Vlassenbroek/ Killeweg, Dendermonde

Deze is bevestigd ter hoogte van een uitwatering dmv een ketting onderaan de trap.
Kan met laagwater vanaf de kant uitgelezen worden of met de boot.",51.0362,4.108533,51.0384,4.1178,s-Dendermonde,51.0362,4.108533,2019-04-16T14:30:13Z,2019-04-17T06:54:49Z,2016-03-24T00:00:00Z,,,,,,,,,,,,,5,,acoustic_telemetry,,
VR2W-115438,Active,Zeeschelde,zeeschelde,1,2020-07-16T00:00:00Z,,2019-04-16T00:00:00Z,,,,,,,,,,,,,4799,1030,Wichelen,,"Linkeroever, onderaan aan uitwatering, uit te lezen rond laag water
Aard, Wichelen",51.0168,3.92527,51.0168,3.9253,s-Wichelen,51.0168,3.92527,2019-04-16T14:33:03Z,2019-04-17T06:55:45Z,2016-03-20T00:00:00Z,,,,,,,,,,,,,5,,acoustic_telemetry,,
VR2W-133321,Active,BPNS,bpns,0,2019-09-27T00:00:00Z,2019-04-17T00:00:00Z,2019-01-15T00:00:00Z,2019-04-17T00:00:00Z,,,,,,,,VR2W_133321_20190417_1.csv,,,,4474,1761,ZAND4,,,51.359,3.20318,51.35983,3.20483,bpns-ZAND4,,,2019-01-15T18:21:46Z,2019-04-18T07:24:27Z,,,,,,,,,,,,,,9,surface-buoy,acoustic_telemetry,,
VR2W-122339,Active,Zeeschelde,zeeschelde,1,2020-07-16T00:00:00Z,,2019-04-16T00:00:00Z,,,,,,,,,,,,,4807,1126,Beneden Nete Walem SO Rupel,,"Linkeroever, aan vaarbaken, uit te lezen rond laag water
Emiel Engelsstraat, Mechelen",51.07183,4.45474,51.07183,4.45474,bn-Walem,51.07183,4.45474,2019-04-16T14:40:56Z,2019-04-17T06:51:03Z,2016-03-23T00:00:00Z,,,,,,,,,,,,,5,,acoustic_telemetry,,
VR2W-127728,Active,Zeeschelde,zeeschelde,1,2019-11-14T00:00:00Z,,2019-04-18T00:00:00Z,,,,,,,,,,,,,4817,1047,Fort Liefkenshoek,8,"Fort Liefkenshoek, Ketenislaan 3, Beveren",51.29646,4.2857,51.2965,4.2857,s-11,51.29646,4.2857,2019-04-18T13:26:48Z,2019-04-18T13:26:48Z,,,,,,,,,,,,,,5,,acoustic_telemetry,,
VR2W-133321,Active,BPNS,bpns,0,2019-09-27T00:00:00Z,2019-08-27T00:00:00Z,2019-04-17T00:00:00Z,2019-08-27T00:00:00Z,,,,,,,,VR2W_133321_20190827_1.vrl,,,,4815,1761,ZAND4,,,51.359,3.20318,51.35983,3.20483,bpns-ZAND4,,,2019-04-18T07:24:27Z,2019-08-27T12:57:58Z,,,,,,,,,,,,,,9,surface-buoy,acoustic_telemetry,,
VR2W-126195,Active,Albertkanaal,albert,1,2018-10-25T00:00:00Z,2019-04-18T00:00:00Z,2018-01-31T00:00:00Z,2019-04-18T00:00:00Z,,,,,,,,VR2W_126195_20190418_1.csv,,,,3474,1079,Royersluis Schelde,,"staketsel opgelet enkel te bereiken met LW; Noordkasteel-zuid, Antwerpen",51.239128,4.397469,,,ak-41,,,2018-02-05T18:40:55Z,2019-04-18T13:27:39Z,,,,,,,,,,,,,,14,,acoustic_telemetry,,
VR2W-127732,Active,Zeeschelde,zeeschelde,1,2019-11-14T00:00:00Z,,2019-04-18T00:00:00Z,,,,,,,,,,,,,4819,1195,Fort Lilo,8,"Fort Lilo, Scheldelaan Antwerpen",51.30305,4.28731,51.303,4.2873,s-12,51.30305,4.28731,2019-04-18T13:28:34Z,2019-04-18T13:28:34Z,,,,,,,,,,,,,,5,,acoustic_telemetry,,
VR2W-126195,Active,Albertkanaal,albert,1,2020-07-18T00:00:00Z,,2019-04-18T00:00:00Z,,,,,,,,,,,,,4818,1079,Royersluis Schelde,,"staketsel opgelet enkel te bereiken met LW; Noordkasteel-zuid, Antwerpen",51.239128,4.397469,,,ak-41,,,2019-04-18T13:27:47Z,2019-04-18T13:31:01Z,,,,,,,,,,,,,,14,,acoustic_telemetry,,
VR2W-126199,Lost,Albertkanaal,albert,1,2018-10-25T00:00:00Z,,2018-01-22T00:00:00Z,2019-04-18T14:00:00Z,,,,,,,,,,,Lost,3440,1084,Zandvlietsluis Schelde,,"in de muur met bevestiging van potloodfuiken; oudedijkweg, Antwerpen",51.345793,4.278738,,,ak-47,,,2018-02-05T16:49:31Z,2019-04-18T13:31:42Z,,,,,,,,,,,,,,14,,acoustic_telemetry,,
VR2W-127029,Active,Albertkanaal,albert,1,2018-10-31T00:00:00Z,2019-04-12T00:00:00Z,2018-11-08T00:00:00Z,2019-04-12T00:00:00Z,,,,,,,,VR2W_127029_20190412_1.csv,,,,4491,1197,S14,,VPS netwerk Ham,51.098103,5.110244,,,S14,51.098103,5.110244,2019-01-18T12:02:00Z,2019-04-18T13:39:55Z,,,,,,,,,,,,,,14,,acoustic_telemetry,,
VR2W-127029,Active,Dijle,dijle,1,2020-07-16T00:00:00Z,,2019-04-16T08:00:00Z,,,,,,,,,,,,Lost,4821,1197,M-6,,"RO Grote Vijver rond seinpaal 15 (enkel bij laag water bereikbaar)
Zandvoortstraat 21, Mechelen",51.05546566,4.442865645,,,M-6,51.05546566,4.442865645,2019-04-18T13:51:44Z,2019-04-18T13:51:44Z,,,,,,,,,,,,,,12,,acoustic_telemetry,,
VR2W-127023,Available,Albertkanaal,albert,1,2018-10-26T00:00:00Z,2019-04-12T00:00:00Z,2018-11-08T00:00:00Z,2019-04-12T00:00:00Z,,,,,,,,VR2W_127023_20190412_1.csv,,,,4456,1088,S07,,VPS netwerk Ham,51.096973,5.110242,,,S07,51.096973,5.110242,2019-01-15T14:41:44Z,2019-04-18T13:53:24Z,,,,,,,,,,,,,,14,,acoustic_telemetry,,
VR2W-127022,Available,Albertkanaal,albert,1,2018-10-27T00:00:00Z,2019-04-12T00:00:00Z,2018-11-08T00:00:00Z,2019-04-12T00:00:00Z,,,,,,,,VR2W_127022_20190412_1.csv,,,,4457,1165,S17,,VPS netwerk Ham,51.098163,5.109424,,,S17,51.098163,5.109424,2019-01-15T14:51:03Z,2019-04-18T14:43:04Z,,,,,,,,,,,,,,14,,acoustic_telemetry,,
VR2W-112290,Available,Albertkanaal,albert,1,2018-11-06T00:00:00Z,2019-04-12T00:00:00Z,2017-11-06T00:00:00Z,2019-04-12T00:00:00Z,,,,,,,,VR2W_112290_20190412_1.csv,,,,3310,1243,Genk SO1,,"nieuwe locatie: twintig meter verder stroomop aan trapje; Vossenkuilstraat/ Hoefaertweg, Bilzen",50.888339,5.57446,,,ak-21,50.888339,5.57446,2017-11-08T12:47:17Z,2019-04-18T18:43:21Z,,,,,,,,,,,,,,14,,acoustic_telemetry,,
VR2W-113523,Available,Albertkanaal,albert,1,2018-10-25T00:00:00Z,2019-04-12T00:00:00Z,2017-10-25T00:00:00Z,2019-04-12T00:00:00Z,,,,,,,,VR2W_113523_20190412_1.csv,,,,3267,1228,Dessel-Schoten,,"voorbij woonboten aan laatste wilg ; adres: sluizenstraat, Villerslei Schoten",51.249274,4.506109,,,ak-43,,,2017-10-26T06:56:35Z,2019-04-18T18:44:11Z,,,,,,,,,,,,,,14,,acoustic_telemetry,,
VR2W-112285,Available,Albertkanaal,albert,1,2018-10-24T00:00:00Z,2019-04-03T00:00:00Z,2018-10-23T00:00:00Z,2019-04-03T00:00:00Z,,,,,,,,VR2W_112285_20190403_1.csv,,,,4438,1215,Terbekstraat (Tervant) thv geronoveerd huis,,Terbekstraat (Tervant) thv geronoveerd huis,51.055307,5.208966,0,0,HH7,51.055307,5.208966,2019-01-15T12:20:13Z,2019-04-18T18:46:38Z,,,,,,,,,,,,,,14,,acoustic_telemetry,,
VR2W-124060,Available,Albertkanaal,albert,1,2018-10-24T00:00:00Z,2019-04-03T00:00:00Z,2017-10-24T00:00:00Z,2019-04-03T00:00:00Z,,,,,,,,VR2W_124060_20190403_1.csv,,,,3261,1176,SO Diepenbeek,,stijgbeugel tussen meetkast en balustrade,50.9380396,5.4373164,,,ak-24,,,2017-10-25T12:34:06Z,2019-04-18T18:48:18Z,,,,,,,,,,,,,,14,,acoustic_telemetry,,
VR2W-122319,Available,Albertkanaal,albert,1,2018-10-31T00:00:00Z,2019-04-12T00:00:00Z,2017-10-31T00:00:00Z,2019-04-12T00:00:00Z,,,,,,,,VR2W_122319_20190412_1.csv,,,,3313,1164,Ham Sluis Midden,,"sluis ham midden
meerhoutstraat/sluisstraat in Ham",51.097875,5.108846,,,ak-31,51.097875,5.108846,2017-11-08T12:59:46Z,2019-04-18T18:49:11Z,,,,,,,,,,,,,,14,,acoustic_telemetry,,
VR2W-122321,Available,Albertkanaal,albert,1,2018-10-31T00:00:00Z,2019-04-12T00:00:00Z,2017-10-31T00:00:00Z,2019-04-12T00:00:00Z,,,,,,,,VR2W_122321_20190412_1.csv,,,,3314,1222,duwvaartsluis Ham,,sluis ham duwvaart,51.098211,5.108959,,,ak-32,,,2017-11-08T13:03:18Z,2019-04-18T18:55:09Z,,,,,,,,,,,,,,14,,acoustic_telemetry,,
VR2W-122333,Available,Albertkanaal,albert,1,2018-10-27T00:00:00Z,2019-04-03T00:00:00Z,2017-10-27T00:00:00Z,2019-04-03T00:00:00Z,,,,,,,,VR2W_122333_20190403_1.csv,,,,3316,1042,HH10,,kanaal dessel kwaadmechelen ;waterhoek (olmensebaan 126; Balen) ; net SA burg LO,51.154979,5.147086,,,HH10,,,2017-11-08T13:13:32Z,2019-04-18T18:58:54Z,,,,,,,,,,,,,,14,,acoustic_telemetry,,
VR2W-127030,Available,Albertkanaal,albert,1,2018-10-27T00:00:00Z,2019-04-03T00:00:00Z,2018-10-23T00:00:00Z,2019-04-03T00:00:00Z,,,,,,,,VR2W_127030_20190403_1.csv,,,,4449,1211,ak-34,,Brug Gestelseweg adres: Bukenberg Balen: geplaatst in tip van geleiding,51.1282853,5.1413858,,,ak-34,,,2019-01-15T12:52:11Z,2019-04-18T18:59:48Z,,,,,,,,,,,,,,14,,acoustic_telemetry,,
VR2W-126196,Available,Albertkanaal,albert,1,2018-10-25T00:00:00Z,2019-04-08T00:00:00Z,2019-04-08T00:00:00Z,2019-04-08T00:00:00Z,,,,,,,,VR2W_126196_20190408_1.csv,,,,4840,1123,Boudewijnsluis Albertkanaal,,"trapje steiger; Ordamdijkstraat, Antwerpen",51.273737,4.332208,,,ak-44,,,2019-04-18T18:54:16Z,2019-04-18T19:01:29Z,,,,,,,,,,,,,,14,,acoustic_telemetry,,
VR2W-122353,Available,Albertkanaal,albert,1,2018-10-24T00:00:00Z,2019-04-03T00:00:00Z,2017-10-24T00:00:00Z,2019-04-03T00:00:00Z,,,,,,,,VR2W_122353_20190403_1.csv,,,,3260,1208,Diepenbeek SA,,"beugel tussen overgang rechte naar schuine oever; adres: Havenlaan, Diepenbeek",50.9385133,5.4270421,,,ak-25,,,2017-10-25T12:29:50Z,2019-04-18T19:04:54Z,,,,,,,,,,,,,,14,,acoustic_telemetry,,
VR2W-126196,Available,Albertkanaal,albert,1,2018-10-25T00:00:00Z,2019-04-08T00:00:00Z,2019-04-08T00:00:00Z,2019-04-08T00:00:00Z,,,,,,,,VR2W_126196_20190408_3.csv,,,,4845,1123,Boudewijnsluis Albertkanaal,,"trapje steiger; Ordamdijkstraat, Antwerpen",51.273737,4.332208,,,ak-44,,,2019-04-18T19:01:29Z,2019-04-18T19:05:45Z,,,,,,,,,,,,,,14,,acoustic_telemetry,,
VR2W-122351,Available,Albertkanaal,albert,1,2018-10-25T00:00:00Z,2019-04-08T00:00:00Z,2018-10-23T00:00:00Z,2019-04-08T00:00:00Z,,,,,,,,VR2W_122351_20190408_1.csv,,,,4452,1074,Wijnegem SA,,aan ponton met metalen roosters; adres: albertkanaalbaan Schilde (Wijnegem),51.2281277,4.5332846,,,ak-40,,,2019-01-15T12:56:16Z,2019-04-18T19:09:08Z,,,,,,,,,,,,,,14,,acoustic_telemetry,,
VR2W-126194,Active,Albertkanaal,albert,1,2018-10-25T00:00:00Z,,2019-04-08T00:00:00Z,,,,,,,,,,,,,4856,1198,Royersluis Albertkanaal,,"trapje in kademuur RO. litouwenstraat, antwerpen",51.242076,4.403539,,,ak-42,,,2019-04-18T19:20:36Z,2019-04-18T19:20:36Z,,,,,,,,,,,,,,14,,acoustic_telemetry,,
VR2W-122331,Available,Albertkanaal,albert,1,2018-10-31T00:00:00Z,2019-04-12T00:00:00Z,2017-10-31T00:00:00Z,2019-04-12T00:00:00Z,,,,,,,,VR2W_122331_20190412_1.csv,,,,3385,1219,sluis Ham RO,,sluis Ham RO,51.097208,5.109596,,,ak-30,,,2018-01-10T10:08:23Z,2019-04-18T19:22:20Z,,,,,,,,,,,,,,14,,acoustic_telemetry,,
VR2W-124078,Available,Maas,maas,1,2018-11-17T00:00:00Z,2019-04-12T00:00:00Z,2017-11-17T00:00:00Z,2019-04-12T00:00:00Z,,,,,,,,VR2W_124078_20190412_1.csv,,,,3356,1234,ma-1,,"RO stroomop stuw Borgharen (aan boompje)
Borgharenweg 30, Maastricht",50.863936,5.699716,,,ma-1,50.863936,5.699716,2017-11-17T16:01:10Z,2019-04-18T19:58:44Z,,,,,,,,,,,,,,13,,acoustic_telemetry,,
VR2W-124065,Available,Maas,maas,1,2018-11-17T00:00:00Z,2019-04-12T00:00:00Z,2017-11-17T00:00:00Z,2019-04-12T00:00:00Z,,,,,,,,VR2W_124065_20190412_1.csv,,,,3353,1131,ma-5,,RO stroomaf sluizencomplex Limmel ( Julianakanaal) aan ijzeren staketsel,50.882698,5.706716,,,ma-5,,,2017-11-17T15:54:32Z,2019-04-18T19:59:35Z,,,,,,,,,,,,,,13,,acoustic_telemetry,,
VR2W-124076,Available,Maas,maas,1,2018-11-17T00:00:00Z,2019-04-12T00:00:00Z,2017-11-17T00:00:00Z,2019-04-12T00:00:00Z,,,,,,,,VR2W_124076_20190412_1.csv,,,,3361,1149,"LO stroomop stuw Borgharen, aan ingang vistrap",,"LO stroomop stuw Borgharen, aan ingang vistrap",50.865472,5.697744,,,ma-2,,,2017-12-08T12:57:30Z,2019-04-18T20:00:26Z,,,,,,,,,,,,,,13,,acoustic_telemetry,,
VR2W-127729,Active,BPNS,bpns,0,2019-01-28T00:00:00Z,2019-04-17T00:00:00Z,2018-10-12T00:00:00Z,2019-04-17T00:00:00Z,,,,,,,,VR2W_127729_20190417_1.csv,,,,3986,1273,bpns-RYCO,,,51.2247,2.9408,51.2247,-2.9408,bpns-RYCO,51.2247,2.9408,2018-10-12T07:55:07Z,2019-04-23T14:14:53Z,,,,,,,,,,,,,,9,surface-buoy,acoustic_telemetry,,
VR2W-127729,Active,BPNS,bpns,0,2019-01-28T00:00:00Z,,2019-04-17T00:00:00Z,,,,,,,,,,,,,4864,1273,bpns-OH1,,,51.240014,2.917553,51.2247,-2.9408,bpns-OH1,51.2247,2.9408,2019-04-23T14:14:53Z,2019-04-23T18:13:22Z,,,,,,,,,,,,,,9,surface-buoy,acoustic_telemetry,,
VR2W-125064,Active,Semp Lithuania,SEMP,0,,2014-11-30T00:00:00Z,2014-05-22T12:00:00Z,2014-11-30T00:00:00Z,,,,,,,,VR2W_125064_20141130_1.csv,,,,4776,2212,Above Kaunas HPP,,,54.874171,24.001707,,,above-kaunas-1,,,2019-04-16T12:38:36Z,2019-04-25T12:39:23Z,,,,,,,,,,,,,,714,bottom-mooring,acoustic_telemetry,,
VR2W-115428,Available,BPNS,bpns,0,2016-12-29T00:00:00Z,2015-06-25T00:00:00Z,2015-02-19T00:00:00Z,2015-06-25T00:00:00Z,,,,,,,,VR2W_115428_20150625_1.csv,,,"Ter vervanging van VR2W-123825, has_weight:TRUE, is_moored:TRUE, deploy_number:2",1631,1157,O 6 OOSTENDE,,,51.239667,2.9215,51.23967,2.9215,bpns-O6,,,2016-01-22T10:59:28Z,2019-04-26T10:43:57Z,,,,source excel inbo,,,,,,,,,,9,,acoustic_telemetry,,
VR2W-115428,Available,BPNS,bpns,0,2016-12-29T00:00:00Z,2016-02-18T00:00:00Z,2015-10-26T00:00:00Z,2016-02-18T00:00:00Z,,,,,,,,VR2W_115428_20160218_1.csv,,,,1707,1157,O 6 OOSTENDE,,,51.239667,2.9215,51.23967,2.9215,bpns-O6,,,2016-01-28T10:59:25Z,2019-04-26T10:44:53Z,,,,,,,,,,,,,,9,,acoustic_telemetry,,
VR2W-115428,Available,BPNS,bpns,0,2016-12-29T00:00:00Z,2016-11-29T00:00:00Z,2016-02-18T00:00:00Z,2016-11-29T00:00:00Z,,,,,,,,VR2W_115428_20161129_1.csv,,,,1841,1157,O 6 OOSTENDE,,,51.239667,2.9215,51.23967,2.9215,bpns-O6,,,2016-02-19T11:39:44Z,2019-04-26T10:45:04Z,,,,,,,,,,,,,,9,,acoustic_telemetry,,
VR2AR-547690,Active,cpodnetwork,cpodnetwork,0,,2019-08-26T00:00:00Z,2019-04-17T00:00:00Z,2019-08-26T00:00:00Z,14,30,,,,,,VR2AR_547690_20190826_1.csv,,,,4816,1787,bpns-G-88,,,51.45666667,3.06975,51.46078,3.5271,bpns-G-88,,,2019-04-18T07:25:16Z,2019-08-26T14:23:59Z,2018-11-21T14:00:00Z,,,,,,,,3600,600,600,,,674,bottom-mooring,acoustic_telemetry,,
VR2W-123825,Available,BPNS,bpns,0,2015-06-04T00:00:00Z,2015-02-17T00:00:00Z,2014-03-11T00:00:00Z,2015-02-17T00:00:00Z,,,,,,,,,,,"Probleem met datum, verwijderd op 17/02/2015, has_weight:TRUE, is_moored:TRUE, deploy_number:1",1396,1153,O6,1,,51.239667,2.9215,,,bpns-O6,,,2016-01-22T10:59:28Z,2019-04-26T10:46:18Z,,,,source excel inbo,,,,,,,,,,9,,acoustic_telemetry,,
