eventid,occurrenceid,eventdate,scientificname,kingdom
etn:albert:2976:event-receiver-deployment,etn:2013_albertkanaal:728:47085860:occurrence-detection,2015-12-20T06:19:43Z,Anguilla anguilla,Animalia
etn:albert:2976:event-receiver-deployment,etn:2013_albertkanaal:728:47085862:occurrence-detection,2015-12-20T06:20:17Z,Anguilla anguilla,Animalia
etn:albert:2976:event-receiver-deployment,etn:2013_albertkanaal:728:47085865:occurrence-detection,2015-12-20T06:23:52Z,Anguilla anguilla,Animalia
etn:albert:2976:event-receiver-deployment,etn:2013_albertkanaal:728:47085867:occurrence-detection,2015-12-20T06:24:22Z,Anguilla anguilla,Animalia
etn:albert:2976:event-receiver-deployment,etn:2013_albertkanaal:728:47085873:occurrence-detection,2015-12-20T06:26:28Z,Anguilla anguilla,Animalia
etn:albert:2976:event-receiver-deployment,etn:2013_albertkanaal:728:47085874:occurrence-detection,2015-12-20T06:26:55Z,Anguilla anguilla,Animalia
etn:albert:2976:event-receiver-deployment,etn:2013_albertkanaal:728:47085875:occurrence-detection,2015-12-20T06:27:27Z,Anguilla anguilla,Animalia
etn:albert:2976:event-receiver-deployment,etn:2013_albertkanaal:728:47085877:occurrence-detection,2015-12-20T06:28:28Z,Anguilla anguilla,Animalia
etn:albert:2976:event-receiver-deployment,etn:2013_albertkanaal:728:47085878:occurrence-detection,2015-12-20T06:29:23Z,Anguilla anguilla,Animalia
etn:albert:2976:event-receiver-deployment,etn:2013_albertkanaal:728:47085880:occurrence-detection,2015-12-20T06:29:50Z,Anguilla anguilla,Animalia
etn:albert:2976:event-receiver-deployment,etn:2013_albertkanaal:728:47085881:occurrence-detection,2015-12-20T06:30:22Z,Anguilla anguilla,Animalia
etn:albert:2976:event-receiver-deployment,etn:2013_albertkanaal:728:47085882:occurrence-detection,2015-12-20T06:30:49Z,Anguilla anguilla,Animalia
etn:albert:2976:event-receiver-deployment,etn:2013_albertkanaal:728:47085884:occurrence-detection,2015-12-20T06:31:22Z,Anguilla anguilla,Animalia
etn:albert:2976:event-receiver-deployment,etn:2013_albertkanaal:728:47085885:occurrence-detection,2015-12-20T06:31:52Z,Anguilla anguilla,Animalia
etn:albert:2976:event-receiver-deployment,etn:2013_albertkanaal:728:47085887:occurrence-detection,2015-12-20T06:33:02Z,Anguilla anguilla,Animalia
etn:albert:2976:event-receiver-deployment,etn:2013_albertkanaal:728:47085889:occurrence-detection,2015-12-20T06:34:14Z,Anguilla anguilla,Animalia
etn:albert:2976:event-receiver-deployment,etn:2013_albertkanaal:728:47085891:occurrence-detection,2015-12-20T06:34:35Z,Anguilla anguilla,Animalia
etn:albert:2976:event-receiver-deployment,etn:2013_albertkanaal:728:47085892:occurrence-detection,2015-12-20T06:34:57Z,Anguilla anguilla,Animalia
etn:albert:2976:event-receiver-deployment,etn:2013_albertkanaal:728:47085894:occurrence-detection,2015-12-20T06:37:27Z,Anguilla anguilla,Animalia
etn:albert:2976:event-receiver-deployment,etn:2013_albertkanaal:728:47085895:occurrence-detection,2015-12-20T06:37:56Z,Anguilla anguilla,Animalia
etn:albert:2976:event-receiver-deployment,etn:2013_albertkanaal:728:47085897:occurrence-detection,2015-12-20T06:39:08Z,Anguilla anguilla,Animalia
etn:albert:2976:event-receiver-deployment,etn:2013_albertkanaal:728:47085898:occurrence-detection,2015-12-20T06:39:43Z,Anguilla anguilla,Animalia
etn:albert:2976:event-receiver-deployment,etn:2013_albertkanaal:728:47085900:occurrence-detection,2015-12-20T06:40:15Z,Anguilla anguilla,Animalia
etn:albert:2976:event-receiver-deployment,etn:2013_albertkanaal:728:47085902:occurrence-detection,2015-12-20T06:41:20Z,Anguilla anguilla,Animalia
etn:albert:2976:event-receiver-deployment,etn:2013_albertkanaal:728:47085903:occurrence-detection,2015-12-20T06:41:54Z,Anguilla anguilla,Animalia
etn:albert:2976:event-receiver-deployment,etn:2013_albertkanaal:728:47085904:occurrence-detection,2015-12-20T06:42:54Z,Anguilla anguilla,Animalia
etn:albert:2976:event-receiver-deployment,etn:2013_albertkanaal:728:47085906:occurrence-detection,2015-12-20T06:43:28Z,Anguilla anguilla,Animalia
etn:albert:2976:event-receiver-deployment,etn:2013_albertkanaal:728:47085908:occurrence-detection,2015-12-20T06:43:59Z,Anguilla anguilla,Animalia
etn:albert:2976:event-receiver-deployment,etn:2013_albertkanaal:728:47085909:occurrence-detection,2015-12-20T06:44:23Z,Anguilla anguilla,Animalia
etn:albert:2976:event-receiver-deployment,etn:2013_albertkanaal:728:47085911:occurrence-detection,2015-12-20T06:45:26Z,Anguilla anguilla,Animalia
etn:albert:2976:event-receiver-deployment,etn:2013_albertkanaal:728:47085912:occurrence-detection,2015-12-20T06:46:26Z,Anguilla anguilla,Animalia
etn:albert:2976:event-receiver-deployment,etn:2013_albertkanaal:728:47085914:occurrence-detection,2015-12-20T06:47:00Z,Anguilla anguilla,Animalia
etn:albert:2976:event-receiver-deployment,etn:2013_albertkanaal:728:47085916:occurrence-detection,2015-12-20T06:47:31Z,Anguilla anguilla,Animalia
etn:albert:2976:event-receiver-deployment,etn:2013_albertkanaal:728:47085917:occurrence-detection,2015-12-20T06:47:55Z,Anguilla anguilla,Animalia
etn:albert:2976:event-receiver-deployment,etn:2013_albertkanaal:728:47085918:occurrence-detection,2015-12-20T06:48:24Z,Anguilla anguilla,Animalia
etn:albert:2976:event-receiver-deployment,etn:2013_albertkanaal:728:47085920:occurrence-detection,2015-12-20T06:48:59Z,Anguilla anguilla,Animalia
etn:albert:2976:event-receiver-deployment,etn:2013_albertkanaal:728:47085921:occurrence-detection,2015-12-20T06:50:04Z,Anguilla anguilla,Animalia
etn:albert:2976:event-receiver-deployment,etn:2013_albertkanaal:728:47085922:occurrence-detection,2015-12-20T06:50:29Z,Anguilla anguilla,Animalia
etn:albert:2976:event-receiver-deployment,etn:2013_albertkanaal:728:47085923:occurrence-detection,2015-12-20T06:50:58Z,Anguilla anguilla,Animalia
etn:albert:2976:event-receiver-deployment,etn:2013_albertkanaal:728:47085924:occurrence-detection,2015-12-20T06:51:34Z,Anguilla anguilla,Animalia
etn:albert:2976:event-receiver-deployment,etn:2013_albertkanaal:728:47085926:occurrence-detection,2015-12-20T06:52:44Z,Anguilla anguilla,Animalia
etn:albert:2976:event-receiver-deployment,etn:2013_albertkanaal:728:47085929:occurrence-detection,2015-12-20T06:53:41Z,Anguilla anguilla,Animalia
etn:albert:2976:event-receiver-deployment,etn:2013_albertkanaal:728:47085932:occurrence-detection,2015-12-20T06:55:54Z,Anguilla anguilla,Animalia
etn:albert:2976:event-receiver-deployment,etn:2013_albertkanaal:728:47085933:occurrence-detection,2015-12-20T06:57:16Z,Anguilla anguilla,Animalia
etn:albert:2976:event-receiver-deployment,etn:2013_albertkanaal:728:47085935:occurrence-detection,2015-12-20T06:57:44Z,Anguilla anguilla,Animalia
etn:albert:2976:event-receiver-deployment,etn:2013_albertkanaal:728:47085936:occurrence-detection,2015-12-20T06:58:19Z,Anguilla anguilla,Animalia
etn:albert:2976:event-receiver-deployment,etn:2013_albertkanaal:728:47085937:occurrence-detection,2015-12-20T06:58:53Z,Anguilla anguilla,Animalia
etn:albert:2976:event-receiver-deployment,etn:2013_albertkanaal:728:47085939:occurrence-detection,2015-12-20T07:00:12Z,Anguilla anguilla,Animalia
etn:albert:2976:event-receiver-deployment,etn:2013_albertkanaal:728:47085940:occurrence-detection,2015-12-20T07:00:41Z,Anguilla anguilla,Animalia
etn:albert:2976:event-receiver-deployment,etn:2013_albertkanaal:728:47085941:occurrence-detection,2015-12-20T07:01:17Z,Anguilla anguilla,Animalia
etn:albert:2976:event-receiver-deployment,etn:2013_albertkanaal:728:47085942:occurrence-detection,2015-12-20T07:01:53Z,Anguilla anguilla,Animalia
etn:albert:2976:event-receiver-deployment,etn:2013_albertkanaal:728:47085943:occurrence-detection,2015-12-20T07:02:27Z,Anguilla anguilla,Animalia
etn:albert:2976:event-receiver-deployment,etn:2013_albertkanaal:728:47085945:occurrence-detection,2015-12-20T07:03:00Z,Anguilla anguilla,Animalia
etn:albert:2976:event-receiver-deployment,etn:2013_albertkanaal:728:47085946:occurrence-detection,2015-12-20T07:03:27Z,Anguilla anguilla,Animalia
etn:albert:2976:event-receiver-deployment,etn:2013_albertkanaal:728:47085950:occurrence-detection,2015-12-20T07:04:00Z,Anguilla anguilla,Animalia
etn:albert:2976:event-receiver-deployment,etn:2013_albertkanaal:728:47085952:occurrence-detection,2015-12-20T07:04:28Z,Anguilla anguilla,Animalia
etn:albert:2976:event-receiver-deployment,etn:2013_albertkanaal:728:47085953:occurrence-detection,2015-12-20T07:05:04Z,Anguilla anguilla,Animalia
etn:albert:2976:event-receiver-deployment,etn:2013_albertkanaal:728:47085956:occurrence-detection,2015-12-20T07:05:39Z,Anguilla anguilla,Animalia
etn:albert:2976:event-receiver-deployment,etn:2013_albertkanaal:728:47085958:occurrence-detection,2015-12-20T07:06:10Z,Anguilla anguilla,Animalia
etn:albert:2976:event-receiver-deployment,etn:2013_albertkanaal:728:47085959:occurrence-detection,2015-12-20T07:06:36Z,Anguilla anguilla,Animalia
etn:albert:2976:event-receiver-deployment,etn:2013_albertkanaal:728:47085961:occurrence-detection,2015-12-20T07:07:08Z,Anguilla anguilla,Animalia
etn:albert:2976:event-receiver-deployment,etn:2013_albertkanaal:728:47085963:occurrence-detection,2015-12-20T07:07:32Z,Anguilla anguilla,Animalia
etn:albert:2976:event-receiver-deployment,etn:2013_albertkanaal:728:47085964:occurrence-detection,2015-12-20T07:08:01Z,Anguilla anguilla,Animalia
etn:albert:2976:event-receiver-deployment,etn:2013_albertkanaal:728:47085965:occurrence-detection,2015-12-20T07:08:36Z,Anguilla anguilla,Animalia
etn:albert:2976:event-receiver-deployment,etn:2013_albertkanaal:728:47085967:occurrence-detection,2015-12-20T07:09:10Z,Anguilla anguilla,Animalia
etn:albert:2976:event-receiver-deployment,etn:2013_albertkanaal:728:47085968:occurrence-detection,2015-12-20T07:09:39Z,Anguilla anguilla,Animalia
etn:albert:2976:event-receiver-deployment,etn:2013_albertkanaal:728:47085970:occurrence-detection,2015-12-20T07:10:02Z,Anguilla anguilla,Animalia
etn:albert:2976:event-receiver-deployment,etn:2013_albertkanaal:728:47085971:occurrence-detection,2015-12-20T07:10:25Z,Anguilla anguilla,Animalia
etn:albert:2976:event-receiver-deployment,etn:2013_albertkanaal:728:47085972:occurrence-detection,2015-12-20T07:10:51Z,Anguilla anguilla,Animalia
etn:albert:2976:event-receiver-deployment,etn:2013_albertkanaal:728:47085973:occurrence-detection,2015-12-20T07:11:20Z,Anguilla anguilla,Animalia
etn:albert:2976:event-receiver-deployment,etn:2013_albertkanaal:728:47085974:occurrence-detection,2015-12-20T07:11:42Z,Anguilla anguilla,Animalia
etn:albert:2976:event-receiver-deployment,etn:2013_albertkanaal:728:47085975:occurrence-detection,2015-12-20T07:12:05Z,Anguilla anguilla,Animalia
etn:albert:2976:event-receiver-deployment,etn:2013_albertkanaal:728:47085976:occurrence-detection,2015-12-20T07:12:30Z,Anguilla anguilla,Animalia
etn:albert:2976:event-receiver-deployment,etn:2013_albertkanaal:728:47085978:occurrence-detection,2015-12-20T07:12:58Z,Anguilla anguilla,Animalia
etn:albert:2976:event-receiver-deployment,etn:2013_albertkanaal:728:47085981:occurrence-detection,2015-12-20T07:13:33Z,Anguilla anguilla,Animalia
etn:albert:2976:event-receiver-deployment,etn:2013_albertkanaal:728:47085983:occurrence-detection,2015-12-20T07:14:06Z,Anguilla anguilla,Animalia
etn:albert:2976:event-receiver-deployment,etn:2013_albertkanaal:728:47085985:occurrence-detection,2015-12-20T07:14:35Z,Anguilla anguilla,Animalia
etn:albert:2976:event-receiver-deployment,etn:2013_albertkanaal:728:47085986:occurrence-detection,2015-12-20T07:15:10Z,Anguilla anguilla,Animalia
etn:albert:2976:event-receiver-deployment,etn:2013_albertkanaal:728:47085988:occurrence-detection,2015-12-20T07:15:44Z,Anguilla anguilla,Animalia
etn:albert:2976:event-receiver-deployment,etn:2013_albertkanaal:728:47085990:occurrence-detection,2015-12-20T07:16:14Z,Anguilla anguilla,Animalia
etn:albert:2976:event-receiver-deployment,etn:2013_albertkanaal:728:47085991:occurrence-detection,2015-12-20T07:16:37Z,Anguilla anguilla,Animalia
etn:albert:2976:event-receiver-deployment,etn:2013_albertkanaal:728:47085992:occurrence-detection,2015-12-20T07:17:02Z,Anguilla anguilla,Animalia
etn:albert:2976:event-receiver-deployment,etn:2013_albertkanaal:728:47085994:occurrence-detection,2015-12-20T07:17:30Z,Anguilla anguilla,Animalia
etn:albert:2976:event-receiver-deployment,etn:2013_albertkanaal:728:47085996:occurrence-detection,2015-12-20T07:18:05Z,Anguilla anguilla,Animalia
etn:albert:2976:event-receiver-deployment,etn:2013_albertkanaal:728:47085998:occurrence-detection,2015-12-20T07:20:16Z,Anguilla anguilla,Animalia
etn:albert:2976:event-receiver-deployment,etn:2013_albertkanaal:728:47085999:occurrence-detection,2015-12-20T07:20:42Z,Anguilla anguilla,Animalia
etn:albert:2976:event-receiver-deployment,etn:2013_albertkanaal:728:47086000:occurrence-detection,2015-12-20T07:21:12Z,Anguilla anguilla,Animalia
etn:albert:2976:event-receiver-deployment,etn:2013_albertkanaal:728:47086001:occurrence-detection,2015-12-20T07:21:35Z,Anguilla anguilla,Animalia
etn:albert:2976:event-receiver-deployment,etn:2013_albertkanaal:728:47086003:occurrence-detection,2015-12-20T07:22:00Z,Anguilla anguilla,Animalia
etn:albert:2976:event-receiver-deployment,etn:2013_albertkanaal:728:47086004:occurrence-detection,2015-12-20T07:22:30Z,Anguilla anguilla,Animalia
etn:albert:2976:event-receiver-deployment,etn:2013_albertkanaal:728:47086006:occurrence-detection,2015-12-20T07:23:07Z,Anguilla anguilla,Animalia
etn:albert:2976:event-receiver-deployment,etn:2013_albertkanaal:728:47086008:occurrence-detection,2015-12-20T07:23:44Z,Anguilla anguilla,Animalia
etn:albert:2976:event-receiver-deployment,etn:2013_albertkanaal:728:47086010:occurrence-detection,2015-12-20T07:24:21Z,Anguilla anguilla,Animalia
etn:albert:2976:event-receiver-deployment,etn:2013_albertkanaal:728:47086011:occurrence-detection,2015-12-20T07:24:57Z,Anguilla anguilla,Animalia
etn:albert:2976:event-receiver-deployment,etn:2013_albertkanaal:728:47086014:occurrence-detection,2015-12-20T07:25:33Z,Anguilla anguilla,Animalia
etn:albert:2976:event-receiver-deployment,etn:2013_albertkanaal:728:47086016:occurrence-detection,2015-12-20T07:26:08Z,Anguilla anguilla,Animalia
etn:albert:2976:event-receiver-deployment,etn:2013_albertkanaal:728:47086018:occurrence-detection,2015-12-20T07:26:40Z,Anguilla anguilla,Animalia
etn:albert:2976:event-receiver-deployment,etn:2013_albertkanaal:728:47086020:occurrence-detection,2015-12-20T07:27:07Z,Anguilla anguilla,Animalia
etn:albert:2976:event-receiver-deployment,etn:2013_albertkanaal:728:47086021:occurrence-detection,2015-12-20T07:27:39Z,Anguilla anguilla,Animalia
etn:albert:2976:event-receiver-deployment,etn:2013_albertkanaal:728:47086023:occurrence-detection,2015-12-20T07:28:07Z,Anguilla anguilla,Animalia
etn:albert:2976:event-receiver-deployment,etn:2013_albertkanaal:728:47086025:occurrence-detection,2015-12-20T07:28:42Z,Anguilla anguilla,Animalia
etn:albert:2976:event-receiver-deployment,etn:2013_albertkanaal:728:47086026:occurrence-detection,2015-12-20T07:29:14Z,Anguilla anguilla,Animalia
etn:albert:2976:event-receiver-deployment,etn:2013_albertkanaal:728:47086027:occurrence-detection,2015-12-20T07:29:41Z,Anguilla anguilla,Animalia
etn:albert:2976:event-receiver-deployment,etn:2013_albertkanaal:728:47086028:occurrence-detection,2015-12-20T07:30:13Z,Anguilla anguilla,Animalia
etn:albert:2976:event-receiver-deployment,etn:2013_albertkanaal:728:47086029:occurrence-detection,2015-12-20T07:31:16Z,Anguilla anguilla,Animalia
etn:albert:2976:event-receiver-deployment,etn:2013_albertkanaal:728:47086030:occurrence-detection,2015-12-20T07:31:48Z,Anguilla anguilla,Animalia
etn:albert:2976:event-receiver-deployment,etn:2013_albertkanaal:728:47086031:occurrence-detection,2015-12-20T07:32:15Z,Anguilla anguilla,Animalia
etn:albert:2976:event-receiver-deployment,etn:2013_albertkanaal:728:47086032:occurrence-detection,2015-12-20T07:32:47Z,Anguilla anguilla,Animalia
etn:albert:2976:event-receiver-deployment,etn:2013_albertkanaal:728:47086034:occurrence-detection,2015-12-20T07:33:49Z,Anguilla anguilla,Animalia
etn:albert:2976:event-receiver-deployment,etn:2013_albertkanaal:728:47086040:occurrence-detection,2015-12-20T07:36:47Z,Anguilla anguilla,Animalia
etn:albert:2976:event-receiver-deployment,etn:2013_albertkanaal:728:47086042:occurrence-detection,2015-12-20T07:37:20Z,Anguilla anguilla,Animalia
etn:albert:2976:event-receiver-deployment,etn:2013_albertkanaal:728:47086043:occurrence-detection,2015-12-20T07:37:50Z,Anguilla anguilla,Animalia
etn:albert:2976:event-receiver-deployment,etn:2013_albertkanaal:728:47086044:occurrence-detection,2015-12-20T07:38:11Z,Anguilla anguilla,Animalia
etn:albert:2976:event-receiver-deployment,etn:2013_albertkanaal:728:47086045:occurrence-detection,2015-12-20T07:38:33Z,Anguilla anguilla,Animalia
etn:albert:2976:event-receiver-deployment,etn:2013_albertkanaal:728:47086046:occurrence-detection,2015-12-20T07:38:55Z,Anguilla anguilla,Animalia
etn:albert:2976:event-receiver-deployment,etn:2013_albertkanaal:728:47086048:occurrence-detection,2015-12-20T07:39:17Z,Anguilla anguilla,Animalia
etn:albert:2976:event-receiver-deployment,etn:2013_albertkanaal:728:47086050:occurrence-detection,2015-12-20T07:39:41Z,Anguilla anguilla,Animalia
etn:albert:2976:event-receiver-deployment,etn:2013_albertkanaal:728:47086052:occurrence-detection,2015-12-20T07:40:06Z,Anguilla anguilla,Animalia
etn:albert:2976:event-receiver-deployment,etn:2013_albertkanaal:728:47086053:occurrence-detection,2015-12-20T07:40:36Z,Anguilla anguilla,Animalia
etn:albert:2976:event-receiver-deployment,etn:2013_albertkanaal:728:47086054:occurrence-detection,2015-12-20T07:40:59Z,Anguilla anguilla,Animalia
etn:albert:2976:event-receiver-deployment,etn:2013_albertkanaal:728:47086055:occurrence-detection,2015-12-20T07:41:22Z,Anguilla anguilla,Animalia
etn:albert:2976:event-receiver-deployment,etn:2013_albertkanaal:728:47086057:occurrence-detection,2015-12-20T07:42:18Z,Anguilla anguilla,Animalia
etn:albert:2976:event-receiver-deployment,etn:2013_albertkanaal:728:47086058:occurrence-detection,2015-12-20T07:43:05Z,Anguilla anguilla,Animalia
etn:albert:2976:event-receiver-deployment,etn:2013_albertkanaal:728:47086060:occurrence-detection,2015-12-20T07:43:33Z,Anguilla anguilla,Animalia
etn:albert:2976:event-receiver-deployment,etn:2013_albertkanaal:728:47086061:occurrence-detection,2015-12-20T07:44:07Z,Anguilla anguilla,Animalia
etn:albert:2976:event-receiver-deployment,etn:2013_albertkanaal:728:47086062:occurrence-detection,2015-12-20T07:44:37Z,Anguilla anguilla,Animalia
