type,modified,language,license,rightsHolder,institutionCode,datasetID,datasetName,basisOfRecord,eventID,samplingProtocol,eventDate,locality,decimalLatitude,decimalLongitude,geodeticDatum,coordinateUncertaintyInMeters,occurrenceID,recordedBy,scientificName,kingdom,phylum,vernacularName,taxonRank
event,2019-04-25T13:53:04Z,en,http://creativecommons.org/publicdomain/zero/1.0/,"","","",Acoustic telemetry data of fish in the Scheldt river basin and the Belgian Part of the North Sea (BPNS),humanObservation,phd_reubens:692:event-surgery,surgery,2011-07-06T00:00:00Z,D5,,,WGS84,30,phd_reubens:692:occurrence-capture,30,Gadus morhua,Animalia,Chordata,Atlantic cod,species
event,2016-10-04T10:03:30Z,en,http://creativecommons.org/publicdomain/zero/1.0/,"","","",Acoustic telemetry data of fish in the Scheldt river basin and the Belgian Part of the North Sea (BPNS),humanObservation,phd_reubens:693:event-surgery,surgery,2011-07-06T00:00:00Z,D5,,,WGS84,30,phd_reubens:693:occurrence-capture,30,Gadus morhua,Animalia,Chordata,Atlantic cod,species
event,2016-10-04T10:04:01Z,en,http://creativecommons.org/publicdomain/zero/1.0/,"","","",Acoustic telemetry data of fish in the Scheldt river basin and the Belgian Part of the North Sea (BPNS),humanObservation,phd_reubens:694:event-surgery,surgery,2011-07-06T00:00:00Z,D5,,,WGS84,30,phd_reubens:694:occurrence-capture,30,Gadus morhua,Animalia,Chordata,Atlantic cod,species
event,2016-10-04T10:04:46Z,en,http://creativecommons.org/publicdomain/zero/1.0/,"","","",Acoustic telemetry data of fish in the Scheldt river basin and the Belgian Part of the North Sea (BPNS),humanObservation,phd_reubens:695:event-surgery,surgery,2011-07-06T00:00:00Z,D5,,,WGS84,30,phd_reubens:695:occurrence-capture,30,Gadus morhua,Animalia,Chordata,Atlantic cod,species
event,2019-04-25T13:54:19Z,en,http://creativecommons.org/publicdomain/zero/1.0/,"","","",Acoustic telemetry data of fish in the Scheldt river basin and the Belgian Part of the North Sea (BPNS),humanObservation,phd_reubens:696:event-surgery,surgery,2011-07-06T00:00:00Z,D5,,,WGS84,30,phd_reubens:696:occurrence-capture,30,Gadus morhua,Animalia,Chordata,Atlantic cod,species
event,2019-04-25T13:54:42Z,en,http://creativecommons.org/publicdomain/zero/1.0/,"","","",Acoustic telemetry data of fish in the Scheldt river basin and the Belgian Part of the North Sea (BPNS),humanObservation,phd_reubens:697:event-surgery,surgery,2011-07-06T00:00:00Z,D5,,,WGS84,30,phd_reubens:697:occurrence-capture,30,Gadus morhua,Animalia,Chordata,Atlantic cod,species
event,2019-04-25T13:54:56Z,en,http://creativecommons.org/publicdomain/zero/1.0/,"","","",Acoustic telemetry data of fish in the Scheldt river basin and the Belgian Part of the North Sea (BPNS),humanObservation,phd_reubens:698:event-surgery,surgery,2011-07-06T00:00:00Z,D5,,,WGS84,30,phd_reubens:698:occurrence-capture,30,Gadus morhua,Animalia,Chordata,Atlantic cod,species
event,2016-02-02T11:48:40Z,en,http://creativecommons.org/publicdomain/zero/1.0/,"","","",Acoustic telemetry data of fish in the Scheldt river basin and the Belgian Part of the North Sea (BPNS),humanObservation,phd_reubens:699:event-surgery,surgery,2011-07-27T00:00:00Z,D6,,,WGS84,30,phd_reubens:699:occurrence-capture,30,Gadus morhua,Animalia,Chordata,Atlantic cod,species
event,2016-02-02T11:48:40Z,en,http://creativecommons.org/publicdomain/zero/1.0/,"","","",Acoustic telemetry data of fish in the Scheldt river basin and the Belgian Part of the North Sea (BPNS),humanObservation,phd_reubens:700:event-surgery,surgery,2011-07-27T00:00:00Z,D6,,,WGS84,30,phd_reubens:700:occurrence-capture,30,Gadus morhua,Animalia,Chordata,Atlantic cod,species
event,2016-02-02T11:48:40Z,en,http://creativecommons.org/publicdomain/zero/1.0/,"","","",Acoustic telemetry data of fish in the Scheldt river basin and the Belgian Part of the North Sea (BPNS),humanObservation,phd_reubens:701:event-surgery,surgery,2011-07-27T00:00:00Z,D6,,,WGS84,30,phd_reubens:701:occurrence-capture,30,Gadus morhua,Animalia,Chordata,Atlantic cod,species
event,2016-02-02T11:48:40Z,en,http://creativecommons.org/publicdomain/zero/1.0/,"","","",Acoustic telemetry data of fish in the Scheldt river basin and the Belgian Part of the North Sea (BPNS),humanObservation,phd_reubens:702:event-surgery,surgery,2011-07-27T00:00:00Z,D6,,,WGS84,30,phd_reubens:702:occurrence-capture,30,Gadus morhua,Animalia,Chordata,Atlantic cod,species
event,2016-02-02T11:48:40Z,en,http://creativecommons.org/publicdomain/zero/1.0/,"","","",Acoustic telemetry data of fish in the Scheldt river basin and the Belgian Part of the North Sea (BPNS),humanObservation,phd_reubens:703:event-surgery,surgery,2011-07-27T00:00:00Z,D6,,,WGS84,30,phd_reubens:703:occurrence-capture,30,Gadus morhua,Animalia,Chordata,Atlantic cod,species
event,2019-04-12T07:06:40Z,en,http://creativecommons.org/publicdomain/zero/1.0/,"","","",Acoustic telemetry data of fish in the Scheldt river basin and the Belgian Part of the North Sea (BPNS),humanObservation,phd_reubens:674:event-surgery,surgery,2011-07-27T00:00:00Z,D6,,,WGS84,30,phd_reubens:674:occurrence-capture,30,Gadus morhua,Animalia,Chordata,Atlantic cod,species
event,2016-09-15T15:34:49Z,en,http://creativecommons.org/publicdomain/zero/1.0/,"","","",Acoustic telemetry data of fish in the Scheldt river basin and the Belgian Part of the North Sea (BPNS),humanObservation,phd_reubens:673:event-surgery,surgery,2010-09-08T00:00:00Z,D6,,,WGS84,30,phd_reubens:673:occurrence-capture,30,Gadus morhua,Animalia,Chordata,Atlantic cod,species
event,2016-10-04T09:56:56Z,en,http://creativecommons.org/publicdomain/zero/1.0/,"","","",Acoustic telemetry data of fish in the Scheldt river basin and the Belgian Part of the North Sea (BPNS),humanObservation,phd_reubens:675:event-surgery,surgery,2010-09-08T00:00:00Z,D6,,,WGS84,30,phd_reubens:675:occurrence-capture,30,Gadus morhua,Animalia,Chordata,Atlantic cod,species
event,2016-10-04T09:57:25Z,en,http://creativecommons.org/publicdomain/zero/1.0/,"","","",Acoustic telemetry data of fish in the Scheldt river basin and the Belgian Part of the North Sea (BPNS),humanObservation,phd_reubens:676:event-surgery,surgery,2010-11-08T00:00:00Z,D6,,,WGS84,30,phd_reubens:676:occurrence-capture,30,Gadus morhua,Animalia,Chordata,Atlantic cod,species
event,2016-02-02T11:48:40Z,en,http://creativecommons.org/publicdomain/zero/1.0/,"","","",Acoustic telemetry data of fish in the Scheldt river basin and the Belgian Part of the North Sea (BPNS),humanObservation,phd_reubens:678:event-surgery,surgery,2011-07-27T00:00:00Z,D6,,,WGS84,30,phd_reubens:678:occurrence-capture,30,Gadus morhua,Animalia,Chordata,Atlantic cod,species
event,2019-04-11T06:29:10Z,en,http://creativecommons.org/publicdomain/zero/1.0/,"","","",Acoustic telemetry data of fish in the Scheldt river basin and the Belgian Part of the North Sea (BPNS),humanObservation,phd_reubens:677:event-surgery,surgery,2010-01-10T00:00:00Z,D5,,,WGS84,30,phd_reubens:677:occurrence-capture,30,Gadus morhua,Animalia,Chordata,Atlantic cod,species
event,2016-10-04T09:58:34Z,en,http://creativecommons.org/publicdomain/zero/1.0/,"","","",Acoustic telemetry data of fish in the Scheldt river basin and the Belgian Part of the North Sea (BPNS),humanObservation,phd_reubens:679:event-surgery,surgery,2010-11-08T00:00:00Z,D6,,,WGS84,30,phd_reubens:679:occurrence-capture,30,Gadus morhua,Animalia,Chordata,Atlantic cod,species
event,2016-10-04T09:59:10Z,en,http://creativecommons.org/publicdomain/zero/1.0/,"","","",Acoustic telemetry data of fish in the Scheldt river basin and the Belgian Part of the North Sea (BPNS),humanObservation,phd_reubens:680:event-surgery,surgery,2010-11-08T00:00:00Z,D6,,,WGS84,30,phd_reubens:680:occurrence-capture,30,Gadus morhua,Animalia,Chordata,Atlantic cod,species
event,2016-02-02T11:28:21Z,en,http://creativecommons.org/publicdomain/zero/1.0/,"","","",Acoustic telemetry data of fish in the Scheldt river basin and the Belgian Part of the North Sea (BPNS),humanObservation,2012_leopoldkanaal:438:event-surgery,surgery,2012-07-20T00:00:00Z,LEOPOLDKANAAL (NOORDSTRAAT),,,WGS84,30,2012_leopoldkanaal:438:occurrence-capture,20,Anguilla anguilla,Animalia,Chordata,European eel,species
event,2016-02-02T11:28:21Z,en,http://creativecommons.org/publicdomain/zero/1.0/,"","","",Acoustic telemetry data of fish in the Scheldt river basin and the Belgian Part of the North Sea (BPNS),humanObservation,2012_leopoldkanaal:439:event-surgery,surgery,2012-07-24T00:00:00Z,BOEREKREEK,,,WGS84,30,2012_leopoldkanaal:439:occurrence-capture,20,Anguilla anguilla,Animalia,Chordata,European eel,species
event,2016-02-02T11:28:21Z,en,http://creativecommons.org/publicdomain/zero/1.0/,"","","",Acoustic telemetry data of fish in the Scheldt river basin and the Belgian Part of the North Sea (BPNS),humanObservation,2012_leopoldkanaal:440:event-surgery,surgery,2012-07-24T00:00:00Z,BOEREKREEK,,,WGS84,30,2012_leopoldkanaal:440:occurrence-capture,20,Anguilla anguilla,Animalia,Chordata,European eel,species
event,2016-02-02T11:28:21Z,en,http://creativecommons.org/publicdomain/zero/1.0/,"","","",Acoustic telemetry data of fish in the Scheldt river basin and the Belgian Part of the North Sea (BPNS),humanObservation,2012_leopoldkanaal:441:event-surgery,surgery,2012-07-24T00:00:00Z,BOEREKREEK,,,WGS84,30,2012_leopoldkanaal:441:occurrence-capture,20,Anguilla anguilla,Animalia,Chordata,European eel,species
event,2016-02-02T11:28:21Z,en,http://creativecommons.org/publicdomain/zero/1.0/,"","","",Acoustic telemetry data of fish in the Scheldt river basin and the Belgian Part of the North Sea (BPNS),humanObservation,2012_leopoldkanaal:442:event-surgery,surgery,2012-07-24T00:00:00Z,BOEREKREEK,,,WGS84,30,2012_leopoldkanaal:442:occurrence-capture,20,Anguilla anguilla,Animalia,Chordata,European eel,species
event,2016-02-02T11:28:21Z,en,http://creativecommons.org/publicdomain/zero/1.0/,"","","",Acoustic telemetry data of fish in the Scheldt river basin and the Belgian Part of the North Sea (BPNS),humanObservation,2012_leopoldkanaal:443:event-surgery,surgery,2012-07-19T00:00:00Z,ZWARTESLUISBEEK,,,WGS84,30,2012_leopoldkanaal:443:occurrence-capture,20,Anguilla anguilla,Animalia,Chordata,European eel,species
event,2016-02-02T11:28:21Z,en,http://creativecommons.org/publicdomain/zero/1.0/,"","","",Acoustic telemetry data of fish in the Scheldt river basin and the Belgian Part of the North Sea (BPNS),humanObservation,2012_leopoldkanaal:444:event-surgery,surgery,2012-07-19T00:00:00Z,LEOPOLDKANAAL (NOORDSTRAAT),,,WGS84,30,2012_leopoldkanaal:444:occurrence-capture,20,Anguilla anguilla,Animalia,Chordata,European eel,species
event,2016-02-02T11:28:21Z,en,http://creativecommons.org/publicdomain/zero/1.0/,"","","",Acoustic telemetry data of fish in the Scheldt river basin and the Belgian Part of the North Sea (BPNS),humanObservation,2012_leopoldkanaal:445:event-surgery,surgery,2012-07-19T00:00:00Z,LEOPOLDKANAAL (NOORDSTRAAT),,,WGS84,30,2012_leopoldkanaal:445:occurrence-capture,20,Anguilla anguilla,Animalia,Chordata,European eel,species
event,2016-02-02T11:28:21Z,en,http://creativecommons.org/publicdomain/zero/1.0/,"","","",Acoustic telemetry data of fish in the Scheldt river basin and the Belgian Part of the North Sea (BPNS),humanObservation,2012_leopoldkanaal:446:event-surgery,surgery,2012-07-20T00:00:00Z,LEOPOLDKANAAL (NOORDSTRAAT),,,WGS84,30,2012_leopoldkanaal:446:occurrence-capture,20,Anguilla anguilla,Animalia,Chordata,European eel,species
event,2016-02-02T11:28:21Z,en,http://creativecommons.org/publicdomain/zero/1.0/,"","","",Acoustic telemetry data of fish in the Scheldt river basin and the Belgian Part of the North Sea (BPNS),humanObservation,2012_leopoldkanaal:447:event-surgery,surgery,2012-07-20T00:00:00Z,LEOPOLDKANAAL (NOORDSTRAAT),,,WGS84,30,2012_leopoldkanaal:447:occurrence-capture,20,Anguilla anguilla,Animalia,Chordata,European eel,species
event,2016-02-02T11:28:21Z,en,http://creativecommons.org/publicdomain/zero/1.0/,"","","",Acoustic telemetry data of fish in the Scheldt river basin and the Belgian Part of the North Sea (BPNS),humanObservation,2012_leopoldkanaal:448:event-surgery,surgery,2012-07-17T00:00:00Z,LEOPOLDKANAAL (NOORDSTRAAT),,,WGS84,30,2012_leopoldkanaal:448:occurrence-capture,20,Anguilla anguilla,Animalia,Chordata,European eel,species
event,2016-02-02T11:28:21Z,en,http://creativecommons.org/publicdomain/zero/1.0/,"","","",Acoustic telemetry data of fish in the Scheldt river basin and the Belgian Part of the North Sea (BPNS),humanObservation,2012_leopoldkanaal:449:event-surgery,surgery,2012-07-18T00:00:00Z,ZWARTESLUISBEEK,,,WGS84,30,2012_leopoldkanaal:449:occurrence-capture,20,Anguilla anguilla,Animalia,Chordata,European eel,species
event,2016-02-02T11:28:21Z,en,http://creativecommons.org/publicdomain/zero/1.0/,"","","",Acoustic telemetry data of fish in the Scheldt river basin and the Belgian Part of the North Sea (BPNS),humanObservation,2012_leopoldkanaal:450:event-surgery,surgery,2012-07-18T00:00:00Z,ZWARTESLUISBEEK,,,WGS84,30,2012_leopoldkanaal:450:occurrence-capture,20,Anguilla anguilla,Animalia,Chordata,European eel,species
event,2016-02-02T11:28:21Z,en,http://creativecommons.org/publicdomain/zero/1.0/,"","","",Acoustic telemetry data of fish in the Scheldt river basin and the Belgian Part of the North Sea (BPNS),humanObservation,2012_leopoldkanaal:451:event-surgery,surgery,2012-07-18T00:00:00Z,LEOPOLDKANAAL (NOORDSTRAAT),,,WGS84,30,2012_leopoldkanaal:451:occurrence-capture,20,Anguilla anguilla,Animalia,Chordata,European eel,species
event,2016-02-02T11:28:21Z,en,http://creativecommons.org/publicdomain/zero/1.0/,"","","",Acoustic telemetry data of fish in the Scheldt river basin and the Belgian Part of the North Sea (BPNS),humanObservation,2012_leopoldkanaal:452:event-surgery,surgery,2012-07-19T00:00:00Z,ZWARTESLUISBEEK,,,WGS84,30,2012_leopoldkanaal:452:occurrence-capture,20,Anguilla anguilla,Animalia,Chordata,European eel,species
event,2016-02-02T11:28:21Z,en,http://creativecommons.org/publicdomain/zero/1.0/,"","","",Acoustic telemetry data of fish in the Scheldt river basin and the Belgian Part of the North Sea (BPNS),humanObservation,2012_leopoldkanaal:453:event-surgery,surgery,2012-07-17T00:00:00Z,ZWARTESLUISBEEK,,,WGS84,30,2012_leopoldkanaal:453:occurrence-capture,20,Anguilla anguilla,Animalia,Chordata,European eel,species
event,2016-02-02T11:28:21Z,en,http://creativecommons.org/publicdomain/zero/1.0/,"","","",Acoustic telemetry data of fish in the Scheldt river basin and the Belgian Part of the North Sea (BPNS),humanObservation,2012_leopoldkanaal:454:event-surgery,surgery,2012-07-17T00:00:00Z,ZWARTESLUISBEEK,,,WGS84,30,2012_leopoldkanaal:454:occurrence-capture,20,Anguilla anguilla,Animalia,Chordata,European eel,species
event,2016-02-02T11:28:21Z,en,http://creativecommons.org/publicdomain/zero/1.0/,"","","",Acoustic telemetry data of fish in the Scheldt river basin and the Belgian Part of the North Sea (BPNS),humanObservation,2012_leopoldkanaal:455:event-surgery,surgery,2012-07-17T00:00:00Z,ZWARTESLUISBEEK,,,WGS84,30,2012_leopoldkanaal:455:occurrence-capture,20,Anguilla anguilla,Animalia,Chordata,European eel,species
event,2016-02-02T11:28:21Z,en,http://creativecommons.org/publicdomain/zero/1.0/,"","","",Acoustic telemetry data of fish in the Scheldt river basin and the Belgian Part of the North Sea (BPNS),humanObservation,2012_leopoldkanaal:456:event-surgery,surgery,2012-07-17T00:00:00Z,LEOPOLDKANAAL (NOORDSTRAAT),,,WGS84,30,2012_leopoldkanaal:456:occurrence-capture,20,Anguilla anguilla,Animalia,Chordata,European eel,species
event,2016-02-02T11:28:21Z,en,http://creativecommons.org/publicdomain/zero/1.0/,"","","",Acoustic telemetry data of fish in the Scheldt river basin and the Belgian Part of the North Sea (BPNS),humanObservation,2012_leopoldkanaal:457:event-surgery,surgery,2012-07-17T00:00:00Z,LEOPOLDKANAAL (NOORDSTRAAT),,,WGS84,30,2012_leopoldkanaal:457:occurrence-capture,20,Anguilla anguilla,Animalia,Chordata,European eel,species
event,2016-02-02T11:28:21Z,en,http://creativecommons.org/publicdomain/zero/1.0/,"","","",Acoustic telemetry data of fish in the Scheldt river basin and the Belgian Part of the North Sea (BPNS),humanObservation,2012_leopoldkanaal:458:event-surgery,surgery,2012-07-06T00:00:00Z,LEOPOLDKANAAL (STENENSCHUURBRUG),,,WGS84,30,2012_leopoldkanaal:458:occurrence-capture,20,Anguilla anguilla,Animalia,Chordata,European eel,species
event,2016-02-02T11:28:21Z,en,http://creativecommons.org/publicdomain/zero/1.0/,"","","",Acoustic telemetry data of fish in the Scheldt river basin and the Belgian Part of the North Sea (BPNS),humanObservation,2012_leopoldkanaal:459:event-surgery,surgery,2012-07-06T00:00:00Z,LEOPOLDKANAAL (STENENSCHUURBRUG),,,WGS84,30,2012_leopoldkanaal:459:occurrence-capture,20,Anguilla anguilla,Animalia,Chordata,European eel,species
event,2016-02-02T11:28:21Z,en,http://creativecommons.org/publicdomain/zero/1.0/,"","","",Acoustic telemetry data of fish in the Scheldt river basin and the Belgian Part of the North Sea (BPNS),humanObservation,2012_leopoldkanaal:460:event-surgery,surgery,2012-07-17T00:00:00Z,ZWARTESLUISBEEK,,,WGS84,30,2012_leopoldkanaal:460:occurrence-capture,20,Anguilla anguilla,Animalia,Chordata,European eel,species
event,2016-02-02T11:28:21Z,en,http://creativecommons.org/publicdomain/zero/1.0/,"","","",Acoustic telemetry data of fish in the Scheldt river basin and the Belgian Part of the North Sea (BPNS),humanObservation,2012_leopoldkanaal:461:event-surgery,surgery,2012-07-17T00:00:00Z,ZWARTESLUISBEEK,,,WGS84,30,2012_leopoldkanaal:461:occurrence-capture,20,Anguilla anguilla,Animalia,Chordata,European eel,species
event,2016-02-02T11:28:21Z,en,http://creativecommons.org/publicdomain/zero/1.0/,"","","",Acoustic telemetry data of fish in the Scheldt river basin and the Belgian Part of the North Sea (BPNS),humanObservation,2012_leopoldkanaal:462:event-surgery,surgery,2012-07-17T00:00:00Z,ZWARTESLUISBEEK,,,WGS84,30,2012_leopoldkanaal:462:occurrence-capture,20,Anguilla anguilla,Animalia,Chordata,European eel,species
