eventid,occurrenceid,measurementtype,measurementvalue,measurementunit
urn:catalog:etn:ws2:2135:event-receiver-deployment,"",receiver drop dead date,2016-07-30,""
urn:catalog:etn:ws2:2135:event-receiver-deployment,"",receiver intended coordinates,"latitude: 51.35526, longitude: 3.76099",""
urn:catalog:etn:ws2:2135:event-receiver-deployment,"",receiver type,acoustic telemetry,""
urn:catalog:etn:ws2:2135:event-receiver-deployment,"",receiver status,active,""
urn:catalog:etn:ws2:2137:event-receiver-deployment,"",receiver type,acoustic telemetry,""
urn:catalog:etn:ws2:2137:event-receiver-deployment,"",receiver id,VR2W-120874,""
urn:catalog:etn:ws2:2137:event-receiver-deployment,"",receiver intended coordinates,"latitude: 51.41163, longitude: 3.70746",""
urn:catalog:etn:ws2:2137:event-receiver-deployment,"",receiver status,active,""
urn:catalog:etn:ws2:2137:event-receiver-deployment,"",receiver drop dead date,2016-07-30,""
urn:catalog:etn:ws2:2141:event-receiver-deployment,"",receiver type,acoustic telemetry,""
urn:catalog:etn:ws2:2141:event-receiver-deployment,"",receiver drop dead date,2016-07-30,""
urn:catalog:etn:ws2:2141:event-receiver-deployment,"",receiver status,active,""
urn:catalog:etn:ws2:2141:event-receiver-deployment,"",receiver intended coordinates,"latitude: 51.40719, longitude: 3.70809",""
urn:catalog:etn:ws2:2141:event-receiver-deployment,"",receiver id,VR2W-120876,""
urn:catalog:etn:ws2:2142:event-receiver-deployment,"",receiver intended coordinates,"latitude: 51.36554, longitude: 3.73449",""
urn:catalog:etn:ws2:2142:event-receiver-deployment,"",receiver type,acoustic telemetry,""
urn:catalog:etn:ws2:2142:event-receiver-deployment,"",receiver status,lost,""
urn:catalog:etn:ws2:2142:event-receiver-deployment,"",receiver drop dead date,2016-07-30,""
urn:catalog:etn:ws2:2142:event-receiver-deployment,"",receiver id,VR2W-120881,""
urn:catalog:etn:ws2:2144:event-receiver-deployment,"",receiver drop dead date,2016-07-30,""
urn:catalog:etn:ws2:2144:event-receiver-deployment,"",receiver intended coordinates,"latitude: 51.35334, longitude: 3.75223",""
urn:catalog:etn:ws2:2144:event-receiver-deployment,"",receiver status,active,""
urn:catalog:etn:ws2:2144:event-receiver-deployment,"",receiver id,VR2W-120885,""
urn:catalog:etn:ws2:2144:event-receiver-deployment,"",receiver type,acoustic telemetry,""
urn:catalog:etn:ws2:2146:event-receiver-deployment,"",receiver intended coordinates,"latitude: 51.35361, longitude: 3.73764",""
urn:catalog:etn:ws2:2146:event-receiver-deployment,"",receiver drop dead date,2016-07-30,""
urn:catalog:etn:ws2:2146:event-receiver-deployment,"",receiver status,active,""
urn:catalog:etn:ws2:2146:event-receiver-deployment,"",receiver type,acoustic telemetry,""
urn:catalog:etn:ws2:2146:event-receiver-deployment,"",receiver id,VR2W-120887,""
urn:catalog:etn:ws2:2217:event-receiver-deployment,"",receiver intended coordinates,"latitude: 51.35526, longitude: 3.76099",""
urn:catalog:etn:ws2:2217:event-receiver-deployment,"",receiver type,acoustic telemetry,""
urn:catalog:etn:ws2:2217:event-receiver-deployment,"",receiver drop dead date,2017-12-22,""
urn:catalog:etn:ws2:2217:event-receiver-deployment,"",receiver id,VR2W-115434,""
urn:catalog:etn:ws2:2217:event-receiver-deployment,"",receiver status,active,""
urn:catalog:etn:ws2:2218:event-receiver-deployment,"",receiver status,active,""
urn:catalog:etn:ws2:2218:event-receiver-deployment,"",receiver id,VR2W-115447,""
urn:catalog:etn:ws2:2218:event-receiver-deployment,"",receiver intended coordinates,"latitude: 51.34826, longitude: 3.81473",""
urn:catalog:etn:ws2:2218:event-receiver-deployment,"",receiver type,acoustic telemetry,""
urn:catalog:etn:ws2:2218:event-receiver-deployment,"",receiver drop dead date,2017-06-02,""
urn:catalog:etn:ws2:2219:event-receiver-deployment,"",receiver intended coordinates,"latitude: 51.40181, longitude: 3.70891",""
urn:catalog:etn:ws2:2219:event-receiver-deployment,"",receiver id,VR2W-120873,""
urn:catalog:etn:ws2:2219:event-receiver-deployment,"",receiver status,active,""
urn:catalog:etn:ws2:2219:event-receiver-deployment,"",receiver type,acoustic telemetry,""
urn:catalog:etn:ws2:2219:event-receiver-deployment,"",receiver drop dead date,2017-12-22,""
urn:catalog:etn:ws2:2220:event-receiver-deployment,"",receiver type,acoustic telemetry,""
urn:catalog:etn:ws2:2220:event-receiver-deployment,"",receiver drop dead date,2017-12-22,""
urn:catalog:etn:ws2:2220:event-receiver-deployment,"",receiver id,VR2W-120874,""
urn:catalog:etn:ws2:2220:event-receiver-deployment,"",receiver status,active,""
urn:catalog:etn:ws2:2220:event-receiver-deployment,"",receiver intended coordinates,"latitude: 51.41163, longitude: 3.70746",""
urn:catalog:etn:ws2:2221:event-receiver-deployment,"",receiver intended coordinates,"latitude: 51.40719, longitude: 3.70809",""
urn:catalog:etn:ws2:2221:event-receiver-deployment,"",receiver drop dead date,2017-12-22,""
urn:catalog:etn:ws2:2221:event-receiver-deployment,"",receiver type,acoustic telemetry,""
urn:catalog:etn:ws2:2221:event-receiver-deployment,"",receiver status,active,""
urn:catalog:etn:ws2:2221:event-receiver-deployment,"",receiver id,VR2W-120876,""
urn:catalog:etn:ws2:2222:event-receiver-deployment,"",receiver type,acoustic telemetry,""
urn:catalog:etn:ws2:2222:event-receiver-deployment,"",receiver status,lost,""
urn:catalog:etn:ws2:2222:event-receiver-deployment,"",receiver intended coordinates,"latitude: 51.35193, longitude: 3.77356",""
urn:catalog:etn:ws2:2222:event-receiver-deployment,"",receiver drop dead date,2017-12-22,""
urn:catalog:etn:ws2:2222:event-receiver-deployment,"",receiver id,VR2W-120877,""
urn:catalog:etn:ws2:2223:event-receiver-deployment,"",receiver id,VR2W-120878,""
urn:catalog:etn:ws2:2223:event-receiver-deployment,"",receiver status,active,""
urn:catalog:etn:ws2:2223:event-receiver-deployment,"",receiver type,acoustic telemetry,""
urn:catalog:etn:ws2:2223:event-receiver-deployment,"",receiver intended coordinates,"latitude: 51.38647, longitude: 3.70801",""
urn:catalog:etn:ws2:2223:event-receiver-deployment,"",receiver drop dead date,2017-12-22,""
urn:catalog:etn:ws2:2224:event-receiver-deployment,"",receiver type,acoustic telemetry,""
urn:catalog:etn:ws2:2224:event-receiver-deployment,"",receiver status,active,""
urn:catalog:etn:ws2:2224:event-receiver-deployment,"",receiver intended coordinates,"latitude: 51.39704, longitude: 3.71534",""
urn:catalog:etn:ws2:2224:event-receiver-deployment,"",receiver drop dead date,2017-12-22,""
urn:catalog:etn:ws2:2224:event-receiver-deployment,"",receiver id,VR2W-120882,""
urn:catalog:etn:ws2:2225:event-receiver-deployment,"",receiver type,acoustic telemetry,""
urn:catalog:etn:ws2:2225:event-receiver-deployment,"",receiver status,active,""
urn:catalog:etn:ws2:2225:event-receiver-deployment,"",receiver intended coordinates,"latitude: 51.39131, longitude: 3.71617",""
urn:catalog:etn:ws2:2225:event-receiver-deployment,"",receiver drop dead date,2017-12-22,""
urn:catalog:etn:ws2:2225:event-receiver-deployment,"",receiver id,VR2W-120883,""
urn:catalog:etn:ws2:2226:event-receiver-deployment,"",receiver drop dead date,2016-07-30,""
urn:catalog:etn:ws2:2226:event-receiver-deployment,"",receiver id,VR2W-120884,""
urn:catalog:etn:ws2:2226:event-receiver-deployment,"",receiver status,active,""
urn:catalog:etn:ws2:2226:event-receiver-deployment,"",receiver type,acoustic telemetry,""
urn:catalog:etn:ws2:2227:event-receiver-deployment,"",receiver drop dead date,2017-12-22,""
urn:catalog:etn:ws2:2227:event-receiver-deployment,"",receiver id,VR2W-120885,""
urn:catalog:etn:ws2:2227:event-receiver-deployment,"",receiver status,active,""
urn:catalog:etn:ws2:2227:event-receiver-deployment,"",receiver intended coordinates,"latitude: 51.35334, longitude: 3.75223",""
urn:catalog:etn:ws2:2227:event-receiver-deployment,"",receiver type,acoustic telemetry,""
urn:catalog:etn:ws2:2228:event-receiver-deployment,"",receiver id,VR2W-120886,""
urn:catalog:etn:ws2:2228:event-receiver-deployment,"",receiver intended coordinates,"latitude: 51.38055, longitude: 3.71726",""
urn:catalog:etn:ws2:2228:event-receiver-deployment,"",receiver type,acoustic telemetry,""
urn:catalog:etn:ws2:2228:event-receiver-deployment,"",receiver drop dead date,2017-12-22,""
urn:catalog:etn:ws2:2228:event-receiver-deployment,"",receiver status,active,""
urn:catalog:etn:ws2:2229:event-receiver-deployment,"",receiver intended coordinates,"latitude: 51.35361, longitude: 3.73764",""
urn:catalog:etn:ws2:2229:event-receiver-deployment,"",receiver drop dead date,2016-12-22,""
urn:catalog:etn:ws2:2229:event-receiver-deployment,"",receiver id,VR2W-120887,""
urn:catalog:etn:ws2:2229:event-receiver-deployment,"",receiver status,active,""
urn:catalog:etn:ws2:2229:event-receiver-deployment,"",receiver type,acoustic telemetry,""
urn:catalog:etn:ws2:2230:event-receiver-deployment,"",receiver type,acoustic telemetry,""
urn:catalog:etn:ws2:2230:event-receiver-deployment,"",receiver status,active,""
urn:catalog:etn:ws2:2230:event-receiver-deployment,"",receiver id,VR2W-122329,""
urn:catalog:etn:ws2:2230:event-receiver-deployment,"",receiver intended coordinates,"latitude: 51.41696, longitude: 3.71881",""
urn:catalog:etn:ws2:2230:event-receiver-deployment,"",receiver drop dead date,2017-12-22,""
urn:catalog:etn:ws2:2231:event-receiver-deployment,"",receiver type,acoustic telemetry,""
urn:catalog:etn:ws2:2231:event-receiver-deployment,"",receiver status,active,""
urn:catalog:etn:ws2:2231:event-receiver-deployment,"",receiver id,VR2W-122343,""
urn:catalog:etn:ws2:2231:event-receiver-deployment,"",receiver intended coordinates,"latitude: 51.37250, longitude: 3.72298",""
urn:catalog:etn:ws2:2231:event-receiver-deployment,"",receiver drop dead date,2017-12-22,""
urn:catalog:etn:ws2:2232:event-receiver-deployment,"",receiver type,acoustic telemetry,""
urn:catalog:etn:ws2:2232:event-receiver-deployment,"",receiver id,VR2W-122346,""
urn:catalog:etn:ws2:2232:event-receiver-deployment,"",receiver status,active,""
urn:catalog:etn:ws2:2232:event-receiver-deployment,"",receiver drop dead date,2017-12-22,""
urn:catalog:etn:ws2:2232:event-receiver-deployment,"",receiver intended coordinates,"latitude: 51.35449, longitude: 3.79503",""
urn:catalog:etn:ws2:2233:event-receiver-deployment,"",receiver intended coordinates,"latitude: 51.36488, longitude: 3.76554",""
urn:catalog:etn:ws2:2233:event-receiver-deployment,"",receiver type,acoustic telemetry,""
urn:catalog:etn:ws2:2233:event-receiver-deployment,"",receiver status,active,""
urn:catalog:etn:ws2:2233:event-receiver-deployment,"",receiver id,VR2W-124071,""
urn:catalog:etn:ws2:2233:event-receiver-deployment,"",receiver drop dead date,2017-12-22,""
urn:catalog:etn:ws2:2234:event-receiver-deployment,"",receiver drop dead date,2017-07-28,""
urn:catalog:etn:ws2:2234:event-receiver-deployment,"",receiver id,VR2W-126202,""
urn:catalog:etn:ws2:2234:event-receiver-deployment,"",receiver type,acoustic telemetry,""
urn:catalog:etn:ws2:2234:event-receiver-deployment,"",receiver intended coordinates,"latitude: 51.34655, longitude: 3.80017",""
urn:catalog:etn:ws2:2234:event-receiver-deployment,"",receiver status,lost,""
urn:catalog:etn:ws2:2235:event-receiver-deployment,"",receiver intended coordinates,"latitude: 51.36015, longitude: 3.77981",""
urn:catalog:etn:ws2:2235:event-receiver-deployment,"",receiver id,VR2W-127736,""
urn:catalog:etn:ws2:2235:event-receiver-deployment,"",receiver type,acoustic telemetry,""
urn:catalog:etn:ws2:2235:event-receiver-deployment,"",receiver drop dead date,2017-12-22,""
urn:catalog:etn:ws2:2235:event-receiver-deployment,"",receiver status,active,""
urn:catalog:etn:ws2:2236:event-receiver-deployment,"",receiver id,VR2W-129710,""
urn:catalog:etn:ws2:2236:event-receiver-deployment,"",receiver intended coordinates,"latitude: 51.36554, longitude: 3.73449",""
urn:catalog:etn:ws2:2236:event-receiver-deployment,"",receiver status,active,""
urn:catalog:etn:ws2:2236:event-receiver-deployment,"",receiver drop dead date,2017-12-22,""
urn:catalog:etn:ws2:2236:event-receiver-deployment,"",receiver type,acoustic telemetry,""
urn:catalog:etn:ws2:2237:event-receiver-deployment,"",receiver status,active,""
urn:catalog:etn:ws2:2237:event-receiver-deployment,"",receiver id,VR2W-129566,""
urn:catalog:etn:ws2:2237:event-receiver-deployment,"",receiver intended coordinates,"latitude: 51.35219, longitude: 3.78101",""
urn:catalog:etn:ws2:2237:event-receiver-deployment,"",receiver drop dead date,2017-12-22,""
urn:catalog:etn:ws2:2237:event-receiver-deployment,"",receiver type,acoustic telemetry,""
urn:catalog:etn:ws2:2514:event-receiver-deployment,"",receiver type,acoustic telemetry,""
urn:catalog:etn:ws2:2514:event-receiver-deployment,"",receiver drop dead date,2017-12-22,""
urn:catalog:etn:ws2:2514:event-receiver-deployment,"",receiver status,active,""
urn:catalog:etn:ws2:2514:event-receiver-deployment,"",receiver id,VR2W-115434,""
urn:catalog:etn:ws2:2514:event-receiver-deployment,"",receiver intended coordinates,"latitude: 51.35526, longitude: 3.76099",""
urn:catalog:etn:ws2:2515:event-receiver-deployment,"",receiver drop dead date,2018-05-13,""
urn:catalog:etn:ws2:2515:event-receiver-deployment,"",receiver id,VR2W-115447,""
urn:catalog:etn:ws2:2515:event-receiver-deployment,"",receiver type,acoustic telemetry,""
urn:catalog:etn:ws2:2515:event-receiver-deployment,"",receiver status,active,""
urn:catalog:etn:ws2:2515:event-receiver-deployment,"",receiver intended coordinates,"latitude: 51.34826, longitude: 3.81473",""
urn:catalog:etn:ws2:2516:event-receiver-deployment,"",receiver intended coordinates,"latitude: 51.35193, longitude: 3.77356",""
urn:catalog:etn:ws2:2516:event-receiver-deployment,"",receiver status,active,""
urn:catalog:etn:ws2:2516:event-receiver-deployment,"",receiver id,VR2W-112370,""
urn:catalog:etn:ws2:2516:event-receiver-deployment,"",receiver type,acoustic telemetry,""
urn:catalog:etn:ws2:2516:event-receiver-deployment,"",receiver drop dead date,2019-04-30,""
urn:catalog:etn:ws2:2526:event-receiver-deployment,"",receiver status,lost,""
urn:catalog:etn:ws2:2526:event-receiver-deployment,"",receiver id,VR2W-126202,""
urn:catalog:etn:ws2:2526:event-receiver-deployment,"",receiver type,acoustic telemetry,""
urn:catalog:etn:ws2:2526:event-receiver-deployment,"",receiver drop dead date,2018-05-13,""
urn:catalog:etn:ws2:2526:event-receiver-deployment,"",receiver intended coordinates,"latitude: 51.34655, longitude: 3.80017",""
urn:catalog:etn:ws2:2529:event-receiver-deployment,"",receiver intended coordinates,"latitude: 51.35219, longitude: 3.78101",""
urn:catalog:etn:ws2:2529:event-receiver-deployment,"",receiver status,active,""
urn:catalog:etn:ws2:2529:event-receiver-deployment,"",receiver id,VR2W-129566,""
urn:catalog:etn:ws2:2529:event-receiver-deployment,"",receiver type,acoustic telemetry,""
urn:catalog:etn:ws2:2529:event-receiver-deployment,"",receiver drop dead date,2017-12-22,""
urn:catalog:etn:ws2:2530:event-receiver-deployment,"",receiver status,active,""
urn:catalog:etn:ws2:2530:event-receiver-deployment,"",receiver drop dead date,2017-12-22,""
urn:catalog:etn:ws2:2530:event-receiver-deployment,"",receiver intended coordinates,"latitude: 51.40181, longitude: 3.70891",""
urn:catalog:etn:ws2:2530:event-receiver-deployment,"",receiver type,acoustic telemetry,""
urn:catalog:etn:ws2:2530:event-receiver-deployment,"",receiver id,VR2W-120873,""
urn:catalog:etn:ws2:2531:event-receiver-deployment,"",receiver id,VR2W-120874,""
urn:catalog:etn:ws2:2531:event-receiver-deployment,"",receiver type,acoustic telemetry,""
urn:catalog:etn:ws2:2531:event-receiver-deployment,"",receiver intended coordinates,"latitude: 51.41163, longitude: 3.70746",""
urn:catalog:etn:ws2:2531:event-receiver-deployment,"",receiver status,active,""
urn:catalog:etn:ws2:2531:event-receiver-deployment,"",receiver drop dead date,2017-12-22,""
urn:catalog:etn:ws2:2532:event-receiver-deployment,"",receiver intended coordinates,"latitude: 51.40719, longitude: 3.70809",""
urn:catalog:etn:ws2:2532:event-receiver-deployment,"",receiver status,active,""
urn:catalog:etn:ws2:2532:event-receiver-deployment,"",receiver type,acoustic telemetry,""
urn:catalog:etn:ws2:2532:event-receiver-deployment,"",receiver id,VR2W-120876,""
urn:catalog:etn:ws2:2532:event-receiver-deployment,"",receiver drop dead date,2017-12-22,""
urn:catalog:etn:ws2:2533:event-receiver-deployment,"",receiver intended coordinates,"latitude: 51.38647, longitude: 3.70801",""
urn:catalog:etn:ws2:2533:event-receiver-deployment,"",receiver drop dead date,2017-12-22,""
urn:catalog:etn:ws2:2533:event-receiver-deployment,"",receiver type,acoustic telemetry,""
urn:catalog:etn:ws2:2533:event-receiver-deployment,"",receiver status,active,""
urn:catalog:etn:ws2:2533:event-receiver-deployment,"",receiver id,VR2W-120878,""
urn:catalog:etn:ws2:2534:event-receiver-deployment,"",receiver type,acoustic telemetry,""
urn:catalog:etn:ws2:2534:event-receiver-deployment,"",receiver intended coordinates,"latitude: 51.39704, longitude: 3.71534",""
urn:catalog:etn:ws2:2534:event-receiver-deployment,"",receiver id,VR2W-120882,""
urn:catalog:etn:ws2:2534:event-receiver-deployment,"",receiver status,active,""
urn:catalog:etn:ws2:2534:event-receiver-deployment,"",receiver drop dead date,2017-12-22,""
urn:catalog:etn:ws2:2535:event-receiver-deployment,"",receiver id,VR2W-120883,""
urn:catalog:etn:ws2:2535:event-receiver-deployment,"",receiver type,acoustic telemetry,""
