type,modified,language,license,rightsholder,institutioncode,datasetid,datasetname,basisofrecord,eventid,samplingprotocol,eventdate,locality,decimallatitude,decimallongitude,geodeticdatum,coordinateuncertaintyinmeters
Event,2016-02-02T11:28:21Z,en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,INBO,"",Acoustic telemetry data of fish in the Scheldt river basin and the Belgian Part of the North Sea (BPNS),HumanObservation,etn:2013_albertkanaal:376:event-release,release,2013-10-18T00:00:00Z,upstream complex Genk marina,50.61468,5.60478,WGS84,30
Event,2016-02-02T11:28:21Z,en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,INBO,"",Acoustic telemetry data of fish in the Scheldt river basin and the Belgian Part of the North Sea (BPNS),HumanObservation,etn:2013_albertkanaal:376:event-surgery,surgery,2013-10-18T00:00:00Z,Shipping lock Genk,50.93564,5.49701,WGS84,30
Event,2016-02-02T11:28:21Z,en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,INBO,"",Acoustic telemetry data of fish in the Scheldt river basin and the Belgian Part of the North Sea (BPNS),HumanObservation,etn:2013_albertkanaal:377:event-capture,,2013-10-18T00:00:00Z,Shipping lock Genk,50.93564,5.49701,WGS84,30
Event,2016-02-02T11:28:21Z,en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,INBO,"",Acoustic telemetry data of fish in the Scheldt river basin and the Belgian Part of the North Sea (BPNS),HumanObservation,etn:2013_albertkanaal:377:event-release,release,2013-10-18T00:00:00Z,upstream complex Genk marina,50.61468,5.60478,WGS84,30
Event,2016-02-02T11:28:21Z,en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,INBO,"",Acoustic telemetry data of fish in the Scheldt river basin and the Belgian Part of the North Sea (BPNS),HumanObservation,etn:2013_albertkanaal:377:event-surgery,surgery,2013-10-18T00:00:00Z,Shipping lock Genk,50.93564,5.49701,WGS84,30
Event,2019-03-14T10:31:50Z,en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,INBO,"",Acoustic telemetry data of fish in the Scheldt river basin and the Belgian Part of the North Sea (BPNS),HumanObservation,etn:2013_albertkanaal:389:event-capture,,2014-10-09T00:00:00Z,Upstream draining channel Hasselt,50.94061,5.37438,WGS84,30
Event,2019-03-14T10:31:50Z,en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,INBO,"",Acoustic telemetry data of fish in the Scheldt river basin and the Belgian Part of the North Sea (BPNS),HumanObservation,etn:2013_albertkanaal:389:event-release,release,2014-10-09T00:00:00Z,gear upstream Hasselt,50.61468,5.60478,WGS84,30
Event,2019-03-14T10:31:50Z,en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,INBO,"",Acoustic telemetry data of fish in the Scheldt river basin and the Belgian Part of the North Sea (BPNS),HumanObservation,etn:2013_albertkanaal:389:event-surgery,surgery,2014-10-09T00:00:00Z,Upstream draining channel Hasselt,50.94061,5.37438,WGS84,30
Event,2019-03-14T09:30:10Z,en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,INBO,"",Acoustic telemetry data of fish in the Scheldt river basin and the Belgian Part of the North Sea (BPNS),HumanObservation,etn:2013_albertkanaal:515:event-capture,,2015-04-22T00:00:00Z,hatchery Erezée,50.30605,5.54259,WGS84,30
Event,2019-03-14T09:30:10Z,en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,INBO,"",Acoustic telemetry data of fish in the Scheldt river basin and the Belgian Part of the North Sea (BPNS),HumanObservation,etn:2013_albertkanaal:515:event-release,release,2015-04-22T00:00:00Z,Grosses Battes,50.61468,5.60478,WGS84,30
Event,2019-03-14T09:30:10Z,en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,INBO,"",Acoustic telemetry data of fish in the Scheldt river basin and the Belgian Part of the North Sea (BPNS),HumanObservation,etn:2013_albertkanaal:515:event-surgery,surgery,2015-04-22T00:00:00Z,hatchery Erezée,50.30605,5.54259,WGS84,30
Event,2019-03-14T09:30:15Z,en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,INBO,"",Acoustic telemetry data of fish in the Scheldt river basin and the Belgian Part of the North Sea (BPNS),HumanObservation,etn:2013_albertkanaal:516:event-capture,,2015-04-22T00:00:00Z,hatchery Erezée,50.30605,5.54259,WGS84,30
Event,2019-03-14T09:30:15Z,en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,INBO,"",Acoustic telemetry data of fish in the Scheldt river basin and the Belgian Part of the North Sea (BPNS),HumanObservation,etn:2013_albertkanaal:516:event-release,release,2015-04-22T00:00:00Z,Grosses Battes,50.61468,5.60478,WGS84,30
Event,2019-03-14T09:30:15Z,en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,INBO,"",Acoustic telemetry data of fish in the Scheldt river basin and the Belgian Part of the North Sea (BPNS),HumanObservation,etn:2013_albertkanaal:516:event-surgery,surgery,2015-04-22T00:00:00Z,hatchery Erezée,50.30605,5.54259,WGS84,30
Event,2019-03-14T09:30:23Z,en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,INBO,"",Acoustic telemetry data of fish in the Scheldt river basin and the Belgian Part of the North Sea (BPNS),HumanObservation,etn:2013_albertkanaal:517:event-capture,,2015-04-22T00:00:00Z,hatchery Erezée,50.30605,5.54259,WGS84,30
Event,2019-03-14T09:30:23Z,en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,INBO,"",Acoustic telemetry data of fish in the Scheldt river basin and the Belgian Part of the North Sea (BPNS),HumanObservation,etn:2013_albertkanaal:517:event-release,release,2015-04-22T00:00:00Z,Grosses Battes,50.61468,5.60478,WGS84,30
Event,2019-03-14T09:30:23Z,en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,INBO,"",Acoustic telemetry data of fish in the Scheldt river basin and the Belgian Part of the North Sea (BPNS),HumanObservation,etn:2013_albertkanaal:517:event-surgery,surgery,2015-04-22T00:00:00Z,hatchery Erezée,50.30605,5.54259,WGS84,30
Event,2019-03-14T09:30:30Z,en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,INBO,"",Acoustic telemetry data of fish in the Scheldt river basin and the Belgian Part of the North Sea (BPNS),HumanObservation,etn:2013_albertkanaal:518:event-capture,,2015-04-22T00:00:00Z,hatchery Erezée,50.30605,5.54259,WGS84,30
Event,2019-03-14T09:30:30Z,en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,INBO,"",Acoustic telemetry data of fish in the Scheldt river basin and the Belgian Part of the North Sea (BPNS),HumanObservation,etn:2013_albertkanaal:518:event-release,release,2015-04-22T00:00:00Z,Grosses Battes,50.61468,5.60478,WGS84,30
Event,2019-03-14T09:30:30Z,en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,INBO,"",Acoustic telemetry data of fish in the Scheldt river basin and the Belgian Part of the North Sea (BPNS),HumanObservation,etn:2013_albertkanaal:518:event-surgery,surgery,2015-04-22T00:00:00Z,hatchery Erezée,50.30605,5.54259,WGS84,30
Event,2019-03-14T09:30:36Z,en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,INBO,"",Acoustic telemetry data of fish in the Scheldt river basin and the Belgian Part of the North Sea (BPNS),HumanObservation,etn:2013_albertkanaal:519:event-capture,,2015-04-22T00:00:00Z,hatchery Erezée,50.30605,5.54259,WGS84,30
Event,2019-03-14T09:30:36Z,en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,INBO,"",Acoustic telemetry data of fish in the Scheldt river basin and the Belgian Part of the North Sea (BPNS),HumanObservation,etn:2013_albertkanaal:519:event-release,release,2015-04-22T00:00:00Z,Grosses Battes,50.61468,5.60478,WGS84,30
Event,2019-03-14T09:30:36Z,en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,INBO,"",Acoustic telemetry data of fish in the Scheldt river basin and the Belgian Part of the North Sea (BPNS),HumanObservation,etn:2013_albertkanaal:519:event-surgery,surgery,2015-04-22T00:00:00Z,hatchery Erezée,50.30605,5.54259,WGS84,30
Event,2019-03-14T09:30:43Z,en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,INBO,"",Acoustic telemetry data of fish in the Scheldt river basin and the Belgian Part of the North Sea (BPNS),HumanObservation,etn:2013_albertkanaal:520:event-capture,,2015-04-22T00:00:00Z,hatchery Erezée,50.30605,5.54259,WGS84,30
Event,2019-03-14T09:30:43Z,en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,INBO,"",Acoustic telemetry data of fish in the Scheldt river basin and the Belgian Part of the North Sea (BPNS),HumanObservation,etn:2013_albertkanaal:520:event-release,release,2015-04-22T00:00:00Z,Grosses Battes,50.61468,5.60478,WGS84,30
Event,2019-03-14T09:30:43Z,en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,INBO,"",Acoustic telemetry data of fish in the Scheldt river basin and the Belgian Part of the North Sea (BPNS),HumanObservation,etn:2013_albertkanaal:520:event-surgery,surgery,2015-04-22T00:00:00Z,hatchery Erezée,50.30605,5.54259,WGS84,30
Event,2019-03-14T09:30:50Z,en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,INBO,"",Acoustic telemetry data of fish in the Scheldt river basin and the Belgian Part of the North Sea (BPNS),HumanObservation,etn:2013_albertkanaal:521:event-capture,,2015-04-22T00:00:00Z,hatchery Erezée,50.30605,5.54259,WGS84,30
Event,2019-03-14T09:30:50Z,en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,INBO,"",Acoustic telemetry data of fish in the Scheldt river basin and the Belgian Part of the North Sea (BPNS),HumanObservation,etn:2013_albertkanaal:521:event-release,release,2015-04-22T00:00:00Z,Grosses Battes,50.61468,5.60478,WGS84,30
Event,2019-03-14T09:30:50Z,en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,INBO,"",Acoustic telemetry data of fish in the Scheldt river basin and the Belgian Part of the North Sea (BPNS),HumanObservation,etn:2013_albertkanaal:521:event-surgery,surgery,2015-04-22T00:00:00Z,hatchery Erezée,50.30605,5.54259,WGS84,30
Event,2019-03-14T09:30:57Z,en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,INBO,"",Acoustic telemetry data of fish in the Scheldt river basin and the Belgian Part of the North Sea (BPNS),HumanObservation,etn:2013_albertkanaal:522:event-capture,,2015-04-22T00:00:00Z,hatchery Erezée,50.30605,5.54259,WGS84,30
Event,2019-03-14T09:30:57Z,en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,INBO,"",Acoustic telemetry data of fish in the Scheldt river basin and the Belgian Part of the North Sea (BPNS),HumanObservation,etn:2013_albertkanaal:522:event-release,release,2015-04-22T00:00:00Z,Grosses Battes,50.61468,5.60478,WGS84,30
Event,2019-03-14T09:30:57Z,en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,INBO,"",Acoustic telemetry data of fish in the Scheldt river basin and the Belgian Part of the North Sea (BPNS),HumanObservation,etn:2013_albertkanaal:522:event-surgery,surgery,2015-04-22T00:00:00Z,hatchery Erezée,50.30605,5.54259,WGS84,30
Event,2019-03-14T09:31:03Z,en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,INBO,"",Acoustic telemetry data of fish in the Scheldt river basin and the Belgian Part of the North Sea (BPNS),HumanObservation,etn:2013_albertkanaal:523:event-capture,,2015-04-22T00:00:00Z,hatchery Erezée,50.30605,5.54259,WGS84,30
Event,2019-03-14T09:31:03Z,en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,INBO,"",Acoustic telemetry data of fish in the Scheldt river basin and the Belgian Part of the North Sea (BPNS),HumanObservation,etn:2013_albertkanaal:523:event-release,release,2015-04-22T00:00:00Z,Grosses Battes,50.61468,5.60478,WGS84,30
Event,2019-03-14T09:31:03Z,en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,INBO,"",Acoustic telemetry data of fish in the Scheldt river basin and the Belgian Part of the North Sea (BPNS),HumanObservation,etn:2013_albertkanaal:523:event-surgery,surgery,2015-04-22T00:00:00Z,hatchery Erezée,50.30605,5.54259,WGS84,30
Event,2019-03-14T09:31:10Z,en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,INBO,"",Acoustic telemetry data of fish in the Scheldt river basin and the Belgian Part of the North Sea (BPNS),HumanObservation,etn:2013_albertkanaal:524:event-capture,,2015-04-22T00:00:00Z,hatchery Erezée,50.30605,5.54259,WGS84,30
Event,2019-03-14T09:31:10Z,en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,INBO,"",Acoustic telemetry data of fish in the Scheldt river basin and the Belgian Part of the North Sea (BPNS),HumanObservation,etn:2013_albertkanaal:524:event-release,release,2015-04-22T00:00:00Z,Grosses Battes,50.61468,5.60478,WGS84,30
Event,2019-03-14T09:31:10Z,en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,INBO,"",Acoustic telemetry data of fish in the Scheldt river basin and the Belgian Part of the North Sea (BPNS),HumanObservation,etn:2013_albertkanaal:524:event-surgery,surgery,2015-04-22T00:00:00Z,hatchery Erezée,50.30605,5.54259,WGS84,30
Event,2019-03-14T09:31:16Z,en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,INBO,"",Acoustic telemetry data of fish in the Scheldt river basin and the Belgian Part of the North Sea (BPNS),HumanObservation,etn:2013_albertkanaal:525:event-capture,,2015-04-22T00:00:00Z,hatchery Erezée,50.30605,5.54259,WGS84,30
Event,2019-03-14T09:31:16Z,en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,INBO,"",Acoustic telemetry data of fish in the Scheldt river basin and the Belgian Part of the North Sea (BPNS),HumanObservation,etn:2013_albertkanaal:525:event-release,release,2015-04-22T00:00:00Z,Grosses Battes,50.61468,5.60478,WGS84,30
Event,2019-03-14T09:31:16Z,en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,INBO,"",Acoustic telemetry data of fish in the Scheldt river basin and the Belgian Part of the North Sea (BPNS),HumanObservation,etn:2013_albertkanaal:525:event-surgery,surgery,2015-04-22T00:00:00Z,hatchery Erezée,50.30605,5.54259,WGS84,30
Event,2019-03-14T09:31:21Z,en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,INBO,"",Acoustic telemetry data of fish in the Scheldt river basin and the Belgian Part of the North Sea (BPNS),HumanObservation,etn:2013_albertkanaal:526:event-capture,,2015-04-22T00:00:00Z,hatchery Erezée,50.30605,5.54259,WGS84,30
Event,2019-03-14T09:31:21Z,en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,INBO,"",Acoustic telemetry data of fish in the Scheldt river basin and the Belgian Part of the North Sea (BPNS),HumanObservation,etn:2013_albertkanaal:526:event-release,release,2015-04-22T00:00:00Z,Grosses Battes,50.61468,5.60478,WGS84,30
Event,2019-03-14T09:31:21Z,en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,INBO,"",Acoustic telemetry data of fish in the Scheldt river basin and the Belgian Part of the North Sea (BPNS),HumanObservation,etn:2013_albertkanaal:526:event-surgery,surgery,2015-04-22T00:00:00Z,hatchery Erezée,50.30605,5.54259,WGS84,30
Event,2019-03-14T09:31:27Z,en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,INBO,"",Acoustic telemetry data of fish in the Scheldt river basin and the Belgian Part of the North Sea (BPNS),HumanObservation,etn:2013_albertkanaal:527:event-capture,,2015-04-22T00:00:00Z,hatchery Erezée,50.30605,5.54259,WGS84,30
Event,2019-03-14T09:31:27Z,en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,INBO,"",Acoustic telemetry data of fish in the Scheldt river basin and the Belgian Part of the North Sea (BPNS),HumanObservation,etn:2013_albertkanaal:527:event-release,release,2015-04-22T00:00:00Z,Grosses Battes,50.61468,5.60478,WGS84,30
Event,2019-03-14T09:31:27Z,en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,INBO,"",Acoustic telemetry data of fish in the Scheldt river basin and the Belgian Part of the North Sea (BPNS),HumanObservation,etn:2013_albertkanaal:527:event-surgery,surgery,2015-04-22T00:00:00Z,hatchery Erezée,50.30605,5.54259,WGS84,30
Event,2019-03-14T09:31:34Z,en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,INBO,"",Acoustic telemetry data of fish in the Scheldt river basin and the Belgian Part of the North Sea (BPNS),HumanObservation,etn:2013_albertkanaal:528:event-capture,,2015-04-22T00:00:00Z,hatchery Erezée,50.30605,5.54259,WGS84,30
Event,2019-03-14T09:31:34Z,en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,INBO,"",Acoustic telemetry data of fish in the Scheldt river basin and the Belgian Part of the North Sea (BPNS),HumanObservation,etn:2013_albertkanaal:528:event-release,release,2015-04-22T00:00:00Z,Grosses Battes,50.61468,5.60478,WGS84,30
Event,2019-03-14T09:31:34Z,en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,INBO,"",Acoustic telemetry data of fish in the Scheldt river basin and the Belgian Part of the North Sea (BPNS),HumanObservation,etn:2013_albertkanaal:528:event-surgery,surgery,2015-04-22T00:00:00Z,hatchery Erezée,50.30605,5.54259,WGS84,30
Event,2019-03-14T09:33:13Z,en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,INBO,"",Acoustic telemetry data of fish in the Scheldt river basin and the Belgian Part of the North Sea (BPNS),HumanObservation,etn:2013_albertkanaal:529:event-capture,,2015-04-22T00:00:00Z,hatchery Erezée,50.30605,5.54259,WGS84,30
Event,2019-03-14T09:33:13Z,en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,INBO,"",Acoustic telemetry data of fish in the Scheldt river basin and the Belgian Part of the North Sea (BPNS),HumanObservation,etn:2013_albertkanaal:529:event-release,release,2015-04-22T00:00:00Z,Grosses Battes,50.61468,5.60478,WGS84,30
Event,2019-03-14T09:33:13Z,en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,INBO,"",Acoustic telemetry data of fish in the Scheldt river basin and the Belgian Part of the North Sea (BPNS),HumanObservation,etn:2013_albertkanaal:529:event-surgery,surgery,2015-04-22T00:00:00Z,hatchery Erezée,50.30605,5.54259,WGS84,30
Event,2019-03-14T09:33:19Z,en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,INBO,"",Acoustic telemetry data of fish in the Scheldt river basin and the Belgian Part of the North Sea (BPNS),HumanObservation,etn:2013_albertkanaal:530:event-capture,,2015-04-22T00:00:00Z,hatchery Erezée,50.30605,5.54259,WGS84,30
Event,2019-03-14T09:33:19Z,en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,INBO,"",Acoustic telemetry data of fish in the Scheldt river basin and the Belgian Part of the North Sea (BPNS),HumanObservation,etn:2013_albertkanaal:530:event-release,release,2015-04-22T00:00:00Z,Grosses Battes,50.61468,5.60478,WGS84,30
Event,2019-03-14T09:33:19Z,en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,INBO,"",Acoustic telemetry data of fish in the Scheldt river basin and the Belgian Part of the North Sea (BPNS),HumanObservation,etn:2013_albertkanaal:530:event-surgery,surgery,2015-04-22T00:00:00Z,hatchery Erezée,50.30605,5.54259,WGS84,30
